"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"MDCK",0.2,0,0,0,0,3,0,0,1,4,40975,0.0000976205003050641,0.0000976205003050641
"MDCK",0.2,0,1,0,2,0,0,0,1,4,47547,0.0000841272845815719,0.0000841272845815719
"MDCK",0.2,0,0,0,0,0,0,0,1,1,36770,0.000027196083763938,0.000027196083763938
"MDCK",0.2,0,0,0,0,0,0,0,2,2,28380,0.0000704721634954193,0.0000704721634954193
"MDCK",0.2,0,0,0,0,2,0,0,3,5,105059,0.000047592305276083,0.000047592305276083
"MDCK",0.2,0,0,0,1,0,0,1,0,2,61016,0.0000327782876622525,0.0000327782876622525
"MDCK",0.2,0,0,0,0,0,0,0,2,2,34895,0.0000573148015474996,0.0000573148015474996
"MDCK",0.2,0,0,0,0,0,0,0,2,2,43324,0.0000461637891238113,0.0000461637891238113
"MDCK",0.2,0,1,0,0,0,0,0,0,1,61202,0.0000163393353158394,0.0000163393353158394
"MDCK",0.2,0,1,0,1,0,0,0,0,2,50836,0.0000393421984420489,0.0000393421984420489
"MDCK",0.2,0,0,0,0,0,0,0,0,0,66805,0,0
"MDCK",0.2,0,0,0,0,0,0,1,2,3,28378,0.000105715695256889,0.000105715695256889
"MDCK",0.2,0,0,0,1,3,0,0,0,4,44643,0.0000895997132809175,0.0000895997132809175
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36361,0,0
"MDCK",0.2,0,0,0,1,0,0,0,1,2,61766,0.0000323802739371175,0.0000323802739371175
"MDCK",0.2,0,0,0,0,1,0,0,0,1,28470,0.0000351246926589392,0.0000351246926589392
"MDCK",0.2,0,0,0,0,0,0,0,0,0,23600,0,0
"MDCK",0.2,0,0,0,1,0,0,0,0,1,32598,0.0000306767286336585,0.0000306767286336585
"MDCK",0.2,1,0,0,2,1,0,0,1,5,38273,0.00013064039923706,0.00013064039923706
"MDCK",0.2,0,0,0,2,1,0,0,2,5,67972,0.0000735597010533749,0.0000735597010533749
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28257,0,0
"MDCK",0.2,0,0,1,0,6,0,0,2,9,52628,0.000171011628790758,0.000171011628790758
"MDCK",0.2,0,0,0,0,0,0,0,1,1,26378,0.0000379103798620062,0.0000379103798620062
"MDCK",0.2,0,0,0,0,0,0,1,0,1,37258,0.0000268398733157979,0.0000268398733157979
"MDCK",0.2,0,0,0,0,0,0,0,2,2,29849,0.0000670039197293042,0.0000670039197293042
"MDCK",0.2,0,1,0,0,0,0,0,1,2,37157,0.0000538256586914982,0.0000538256586914982
"MDCK",0.2,0,0,0,0,0,0,0,0,0,37472,0,0
"MDCK",0.2,0,0,0,0,1,0,1,0,2,44770,0.0000446727719454992,0.0000446727719454992
"MDCK",0.2,1,0,1,0,0,0,0,0,2,75999,0.0000263161357386281,0.0000263161357386281
"MDCK",0.2,0,1,1,0,3,0,0,1,6,54192,0.000110717449069973,0.000110717449069973
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36257,0,0
"MDCK",0.2,0,0,2,0,1,0,0,0,3,28041,0.000106986198780357,0.000106986198780357
"MDCK",0.2,0,0,0,0,0,0,0,1,1,31418,0.0000318288878986568,0.0000318288878986568
"MDCK",0.2,0,0,0,0,1,0,2,1,4,31879,0.000125474450265065,0.000125474450265065
"MDCK",0.2,0,0,2,1,1,0,0,6,10,58721,0.000170296827370106,0.000170296827370106
"MDCK",0.2,1,1,2,3,6,1,1,5,20,50279,0.000397780385449193,0.000397780385449193
"MDCK",0.2,0,0,0,1,2,0,2,1,6,55026,0.000109039363210119,0.000109039363210119
"MDCK",0.2,0,1,0,0,2,0,2,2,7,56691,0.00012347638955037,0.00012347638955037
"MDCK",0.2,0,0,0,0,0,0,0,0,0,61284,0,0
"MDCK",0.2,0,0,0,1,2,0,0,1,4,59869,0.000066812540713892,0.000066812540713892
"MDCK",0.2,0,0,0,0,1,0,1,1,3,69175,0.0000433682688832671,0.0000433682688832671
"MDCK",0.2,0,0,0,1,0,0,0,2,3,20532,0.000146113383985973,0.000146113383985973
"MDCK",0.2,0,0,0,0,1,0,3,2,6,85256,0.0000703762785023928,0.0000703762785023928
"MDCK",0.2,0,0,0,0,4,0,0,0,4,28919,0.000138317369203638,0.000138317369203638
"MDCK",0.2,0,0,0,0,0,0,0,0,0,32024,0,0
"MDCK",0.2,0,0,0,0,0,0,0,1,1,64664,0.0000154645552393913,0.0000154645552393913
"MDCK",0.2,0,0,0,0,0,0,0,0,0,34015,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,13578,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28771,0,0
"MDCK",0.2,0,2,0,0,1,0,3,1,7,26615,0.00026300958106331,0.00026300958106331
"MDCK",0.2,0,0,0,0,0,0,2,0,2,37878,0.0000528010982628439,0.0000528010982628439
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31007,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,20788,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31993,0,0
"MDCK",0.2,0,0,1,0,1,0,0,0,2,45775,0.0000436919716002185,0.0000436919716002185
"MDCK",0.2,0,1,0,0,1,0,0,1,3,79337,0.0000378133783732685,0.0000378133783732685
"MDCK",0.2,0,0,1,1,0,0,0,5,7,79456,0.0000880990737011679,0.0000880990737011679
"MDCK",0.2,1,1,1,1,0,0,2,1,7,91424,0.0000765663283164158,0.0000765663283164158
"MDCK",0.2,0,0,0,0,2,0,1,1,4,54894,0.0000728677086749007,0.0000728677086749007
"MDCK",0.2,0,0,0,0,2,0,1,0,3,63030,0.0000475963826749167,0.0000475963826749167
"MDCK",0.2,0,0,0,0,2,0,0,2,4,44881,0.0000891245738731312,0.0000891245738731312
"MDCK",0.2,1,1,0,0,1,0,0,0,3,21003,0.000142836737608913,0.000142836737608913
"MDCK",0.2,0,0,0,0,0,0,0,1,1,48744,0.0000205153454784179,0.0000205153454784179
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41452,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,16786,0,0
"MDCK",0.2,0,1,0,0,0,0,0,0,1,17111,0.0000584419379346619,0.0000584419379346619
"MDCK",0.2,0,0,1,0,3,0,2,4,10,71166,0.000140516538796616,0.000140516538796616
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31300,0,0
"MDCK",0.2,0,0,0,0,0,0,0,1,1,32504,0.000030765444253015,0.000030765444253015
"MDCK",0.2,0,1,0,1,3,0,3,1,9,46732,0.000192587520328683,0.000192587520328683
"MDCK",0.2,1,1,3,0,3,1,1,4,14,75328,0.000185853865760408,0.000185853865760408
"MDCK",0.2,0,0,0,0,0,0,0,2,2,29411,0.0000680017680459692,0.0000680017680459692
"MDCK",0.2,0,0,0,0,0,0,0,0,0,40390,0,0
"MDCK",0.2,0,0,0,0,2,0,0,0,2,6259,0.000319539862597859,0.000319539862597859
"MDCK",0.2,0,0,0,0,0,0,1,0,1,40775,0.0000245248313917842,0.0000245248313917842
"MDCK",0.2,0,1,1,0,1,0,1,2,6,30436,0.000197134971743987,0.000197134971743987
"MDCK",0.2,0,0,3,0,3,0,1,1,8,44282,0.000180660313445644,0.000180660313445644
"MDCK",0.2,0,0,0,0,0,0,0,0,0,32999,0,0
"MDCK",0.2,0,0,0,0,3,0,1,4,8,28588,0.0002798376941374,0.0002798376941374
"MDCK",0.2,0,0,0,0,2,0,1,0,3,49539,0.0000605583479682674,0.0000605583479682674
"MDCK",0.2,0,0,0,0,1,1,0,0,2,75999,0.0000263161357386281,0.0000263161357386281
"MDCK",0.2,0,0,0,1,1,1,2,1,6,58690,0.000102232066791617,0.000102232066791617
"MDCK",0.2,0,0,0,0,0,0,0,1,1,33001,0.0000303021120572104,0.0000303021120572104
"MDCK",0.2,0,0,0,0,0,0,0,0,0,33035,0,0
"MDCK",0.2,2,0,0,1,1,0,0,0,4,50965,0.0000784852349651722,0.0000784852349651722
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17973,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,71669,0.0000139530340872623,0.0000139530340872623
"MDCK",0.2,0,0,0,0,2,0,1,1,4,46504,0.0000860141063134354,0.0000860141063134354
"MDCK",0.2,0,0,0,0,0,0,1,1,2,47390,0.0000422029964127453,0.0000422029964127453
"MDCK",0.2,1,1,1,4,5,0,0,5,17,61432,0.000276728740721448,0.000276728740721448
"MDCK",0.2,0,2,0,2,1,0,1,1,7,44259,0.000158159922275695,0.000158159922275695
"MDCK",0.2,0,0,0,0,0,0,0,1,1,33109,0.0000302032679935969,0.0000302032679935969
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41588,0,0
"MDCK",0.2,1,2,0,2,7,0,0,3,15,66083,0.000226987273580195,0.000226987273580195
"MDCK",0.2,0,0,0,0,2,0,0,1,3,41247,0.0000727325623681722,0.0000727325623681722
"MDCK",0.2,0,0,0,0,0,0,0,1,1,48757,0.0000205098755050557,0.0000205098755050557
"MDCK",0.2,0,0,0,0,0,0,1,0,1,15929,0.0000627785799485216,0.0000627785799485216
"MDCK",0.2,0,0,0,1,0,0,1,0,2,41057,0.0000487127651801154,0.0000487127651801154
"MDCK",0.2,0,2,0,0,4,0,0,9,15,62741,0.000239078114789372,0.000239078114789372
"MDCK",0.2,0,0,0,1,0,0,0,4,5,52635,0.0000949938254013489,0.0000949938254013489
"MDCK",0.2,0,0,0,0,1,0,0,0,1,28742,0.0000347922900285297,0.0000347922900285297
"MDCK",0.2,0,0,0,0,1,0,0,0,1,9958,0.000100421771440048,0.000100421771440048
"MDCK",0.2,0,0,0,0,0,0,0,0,0,38796,0,0
"MDCK",0.2,0,0,0,0,0,0,2,2,4,47895,0.0000835160246372273,0.0000835160246372273
"MDCK",0.2,0,0,0,0,1,0,0,1,2,36586,0.0000546657191275351,0.0000546657191275351
"MDCK",0.2,0,1,0,0,9,0,0,2,12,79944,0.000150105073551486,0.000150105073551486
"MDCK",0.2,0,0,1,0,0,0,0,1,2,61010,0.0000327815112276676,0.0000327815112276676
"MDCK",0.2,0,1,0,0,0,0,0,1,2,18646,0.000107261611069398,0.000107261611069398
"MDCK",0.2,0,1,0,0,0,0,0,0,1,30430,0.0000328623069339468,0.0000328623069339468
"MDCK",0.2,0,0,0,1,0,0,0,1,2,36850,0.0000542740841248304,0.0000542740841248304
"MDCK",0.2,0,0,1,0,3,0,2,1,7,55968,0.000125071469411092,0.000125071469411092
"MDCK",0.2,0,0,2,0,5,0,1,2,10,88308,0.000113240023553925,0.000113240023553925
"MDCK",0.2,2,2,6,0,6,1,1,4,22,54665,0.000402451294246776,0.000402451294246776
"MDCK",0.2,0,1,0,0,0,0,1,0,2,41540,0.0000481463649494463,0.0000481463649494463
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31308,0,0
"MDCK",0.2,0,0,0,0,2,0,1,1,4,48389,0.0000826634152390006,0.0000826634152390006
"MDCK",0.2,0,0,0,0,0,0,1,0,1,49103,0.0000203653544589944,0.0000203653544589944
"MDCK",0.2,1,0,0,0,0,0,0,0,1,56189,0.0000177970777198384,0.0000177970777198384
"MDCK",0.2,0,0,0,0,0,0,0,1,1,44028,0.0000227128191151086,0.0000227128191151086
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17994,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,46048,0,0
"MDCK",0.2,0,0,1,0,1,0,1,0,3,16630,0.000180396873120866,0.000180396873120866
"MDCK",0.2,1,0,0,0,0,0,0,1,2,31979,0.0000625410425591795,0.0000625410425591795
"MDCK",0.2,0,0,0,0,0,0,0,0,0,36838,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,16851,0,0
"MDCK",0.2,0,0,1,1,0,0,1,3,6,28425,0.000211081794195251,0.000211081794195251
"MDCK",0.2,0,0,2,2,2,0,4,2,12,48065,0.000249661916155206,0.000249661916155206
"MDCK",0.2,0,1,0,0,0,0,0,1,2,17214,0.000116184500987568,0.000116184500987568
"MDCK",0.2,0,0,0,0,4,0,0,4,8,62492,0.00012801638609742,0.00012801638609742
"MDCK",0.2,0,1,0,0,3,1,2,0,7,42935,0.000163037149178991,0.000163037149178991
"MDCK",0.2,1,0,1,0,1,0,0,2,5,47475,0.000105318588730911,0.000105318588730911
"MDCK",0.2,0,0,0,0,2,0,0,0,2,40351,0.0000495650665411018,0.0000495650665411018
"MDCK",0.2,1,0,0,0,2,0,1,2,6,37507,0.000159970138907404,0.000159970138907404
"MDCK",0.2,0,0,0,0,0,0,1,0,1,35136,0.0000284608378870674,0.0000284608378870674
"MDCK",0.2,0,0,0,0,0,0,0,0,0,44518,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,25424,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,55867,0.0000178996545366674,0.0000178996545366674
"MDCK",0.2,0,0,0,0,0,0,0,0,0,11739,0,0
"MDCK",0.2,0,0,0,0,0,0,1,0,1,32682,0.0000305978826265222,0.0000305978826265222
"MDCK",0.2,0,0,0,0,0,0,0,0,0,41423,0,0
"MDCK",0.2,0,0,0,1,0,1,0,0,2,56335,0.0000355019082275672,0.0000355019082275672
"MDCK",0.2,0,0,0,0,0,0,1,1,2,62646,0.0000319254222137088,0.0000319254222137088
"MDCK",0.2,0,0,0,0,1,0,0,0,1,38293,0.0000261144334473664,0.0000261144334473664
"MDCK",0.2,0,1,0,2,4,0,3,6,16,26043,0.00061436854433053,0.00061436854433053
"MDCK",0.2,0,0,0,3,1,0,0,1,5,40001,0.000124996875078123,0.000124996875078123
"MDCK",0.2,0,1,2,0,0,0,0,1,4,62277,0.000064229169677409,0.000064229169677409
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7349,0,0
"MDCK",0.2,0,0,0,0,0,0,1,1,2,43142,0.0000463585369245747,0.0000463585369245747
"MDCK",0.2,0,1,0,0,4,0,0,1,6,34385,0.000174494692453105,0.000174494692453105
"MDCK",0.2,0,0,0,0,2,0,0,5,7,75917,0.0000922059617740427,0.0000922059617740427
"MDCK",0.2,0,0,0,0,1,0,0,0,1,61011,0.0000163904869613676,0.0000163904869613676
"MDCK",0.2,0,0,0,1,1,0,1,0,3,41840,0.0000717017208413002,0.0000717017208413002
"MDCK",0.2,0,2,1,1,7,0,1,2,14,31099,0.000450175246792501,0.000450175246792501
"MDCK",0.2,0,1,0,0,0,0,0,0,1,38166,0.0000262013310276162,0.0000262013310276162
"MDCK",0.2,0,0,0,0,0,0,0,0,0,25488,0,0
"MDCK",0.2,0,1,0,0,0,0,1,2,4,34613,0.00011556351659781,0.00011556351659781
"MDCK",0.2,0,0,0,0,1,0,0,1,2,34021,0.0000587872196584463,0.0000587872196584463
"MDCK",0.2,0,0,0,0,0,0,1,1,2,57560,0.0000347463516330785,0.0000347463516330785
"MDCK",0.2,0,0,0,0,1,0,0,1,2,30633,0.000065289067345673,0.000065289067345673
"MDCK",0.2,0,0,1,0,1,0,0,0,2,32348,0.0000618276245826635,0.0000618276245826635
"MDCK",0.2,0,1,1,3,2,0,0,2,9,56734,0.000158635033665879,0.000158635033665879
"MDCK",0.2,0,0,0,0,1,1,0,0,2,33057,0.0000605015579151163,0.0000605015579151163
"MDCK",0.2,0,0,0,0,0,0,2,4,6,60637,0.0000989494862872504,0.0000989494862872504
"MDCK",0.2,1,0,0,0,3,0,1,2,7,60799,0.00011513347259001,0.00011513347259001
"MDCK",0.2,0,0,0,0,0,0,0,0,0,31125,0,0
"MDCK",0.2,0,0,0,0,0,0,1,0,1,38867,0.000025728767334757,0.000025728767334757
"MDCK",0.2,0,1,1,0,0,0,0,0,2,74528,0.0000268355517389438,0.0000268355517389438
"MDCK",0.2,0,0,0,0,2,0,0,2,4,41457,0.0000964855151120438,0.0000964855151120438
"MDCK",0.2,0,1,0,0,2,0,2,0,5,87424,0.000057192532942899,0.000057192532942899
"MDCK",0.2,1,1,0,2,1,0,0,2,7,37576,0.00018628912071535,0.00018628912071535
"MDCK",0.2,0,0,0,0,6,1,1,5,13,50943,0.000255187169974285,0.000255187169974285
"MDCK",0.2,0,0,0,0,0,0,1,1,2,70245,0.0000284717773507011,0.0000284717773507011
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7332,0,0
"MDCK",0.2,0,2,0,0,0,0,1,0,3,67245,0.000044612982377872,0.000044612982377872
"MDCK",0.2,0,0,2,0,0,0,1,0,3,43246,0.0000693705776256764,0.0000693705776256764
"MDCK",0.2,0,0,0,1,0,0,1,0,2,43889,0.0000455695048873294,0.0000455695048873294
"MDCK",0.2,0,0,1,0,0,0,1,4,6,53798,0.000111528309602587,0.000111528309602587
"MDCK",0.2,0,0,0,1,0,0,0,0,1,22162,0.0000451222813825467,0.0000451222813825467
"MDCK",0.2,0,0,1,1,0,0,0,1,3,28786,0.000104217327867713,0.000104217327867713
"MDCK",0.2,0,0,0,0,0,0,0,2,2,32228,0.0000620578379049274,0.0000620578379049274
"MDCK",0.2,0,0,0,0,0,0,0,1,1,26672,0.0000374925014997001,0.0000374925014997001
"MDCK",0.2,0,0,0,0,0,0,0,0,0,52371,0,0
"MDCK",0.2,0,0,0,0,0,0,3,0,3,29463,0.000101822624987272,0.000101822624987272
"MDCK",0.2,0,0,0,0,1,0,0,2,3,95390,0.0000314498375091729,0.0000314498375091729
"MDCK",0.2,0,0,0,0,0,0,0,0,0,28148,0,0
"MDCK",0.2,0,0,0,0,3,0,0,2,5,35127,0.000142340649642725,0.000142340649642725
"MDCK",0.2,0,0,0,0,0,0,0,1,1,36245,0.0000275900124155056,0.0000275900124155056
"MDCK",0.2,0,0,0,1,0,0,1,0,2,50627,0.0000395046121634701,0.0000395046121634701
"MDCK",0.2,0,0,0,0,0,0,0,0,0,30529,0,0
"MDCK",0.2,0,0,0,0,1,0,0,0,1,21571,0.0000463585369245747,0.0000463585369245747
"MDCK",0.2,0,0,0,1,2,0,1,1,5,45110,0.000110840168477056,0.000110840168477056
"MDCK",0.2,0,1,0,0,3,0,0,1,5,24283,0.000205905365893835,0.000205905365893835
"MDCK",0.2,0,0,0,0,0,0,0,0,0,47446,0,0
"MDCK",0.2,0,0,0,0,1,0,1,0,2,36122,0.0000553679198272521,0.0000553679198272521
"MDCK",0.2,0,0,0,0,2,0,1,1,4,61813,0.0000647113066830602,0.0000647113066830602
"MDCK",0.2,0,0,0,0,0,0,0,1,1,31274,0.0000319754428598836,0.0000319754428598836
"MDCK",0.2,0,0,0,0,0,0,0,0,0,12111,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,30465,0,0
"MDCK",0.2,0,1,0,0,0,0,0,1,2,25026,0.0000799168864381044,0.0000799168864381044
"MDCK",0.2,0,0,0,0,0,0,1,1,2,40352,0.000049563838223632,0.000049563838223632
"MDCK",0.2,0,0,0,2,0,0,0,1,3,50345,0.0000595888370245307,0.0000595888370245307
"MDCK",0.2,0,1,0,0,0,0,0,0,1,24032,0.0000416111850865513,0.0000416111850865513
"MDCK",0.2,0,0,0,1,2,2,0,1,6,35716,0.000167991936387053,0.000167991936387053
"MDCK",0.2,0,1,0,0,0,0,0,0,1,52616,0.0000190056256651969,0.0000190056256651969
"MDCK",0.2,0,0,0,0,0,0,0,0,0,7322,0,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,17323,0,0
"MDCK",0.2,0,0,0,0,0,1,0,1,2,32500,0.0000615384615384615,0.0000615384615384615
"MDCK",0.2,0,0,0,0,0,0,0,0,0,29183,0,0
"MDCK",0.6,0,2,2,0,2,0,1,4,11,42226,0.000260503007625634,0.000260503007625634
"MDCK",0.6,0,0,1,0,0,0,0,3,4,35211,0.000113600863366562,0.000113600863366562
"MDCK",0.6,1,1,1,0,2,0,2,2,9,32883,0.000273697655323419,0.000273697655323419
"MDCK",0.6,0,0,0,1,0,0,0,4,5,41095,0.000121669302834895,0.000121669302834895
"MDCK",0.6,0,0,0,0,3,0,0,0,3,26198,0.00011451255821055,0.00011451255821055
"MDCK",0.6,1,0,0,1,1,0,0,1,4,21484,0.00018618506795755,0.00018618506795755
"MDCK",0.6,1,0,2,53,116,21,46,160,399,52915,0.00754039497307002,0.00754039497307002
"MDCK",0.6,0,1,0,2,3,0,1,0,7,21736,0.000322046374677954,0.000322046374677954
"MDCK",0.6,2,2,3,1,11,0,1,4,24,35989,0.000666870432632193,0.000666870432632193
"MDCK",0.6,0,0,1,0,1,0,0,1,3,33086,0.0000906727921175119,0.0000906727921175119
"MDCK",0.6,0,0,0,0,2,0,1,2,5,21894,0.000228373070247556,0.000228373070247556
"MDCK",0.6,0,0,1,1,16,4,4,8,34,36720,0.000925925925925926,0.000925925925925926
"MDCK",0.6,0,0,2,1,2,0,0,0,5,17859,0.000279970883028165,0.000279970883028165
"MDCK",0.6,0,2,0,0,3,0,1,2,8,37275,0.000214621059691482,0.000214621059691482
"MDCK",0.6,2,6,3,14,31,4,10,31,101,38914,0.00259546692706995,0.00259546692706995
"MDCK",0.6,0,0,0,0,1,0,0,0,1,30448,0.0000328428796636889,0.0000328428796636889
"MDCK",0.6,1,2,0,2,4,0,3,6,18,31694,0.000567930838644538,0.000567930838644538
"MDCK",0.6,0,5,0,4,4,0,0,3,16,51605,0.000310047476019766,0.000310047476019766
"MDCK",0.6,1,3,6,38,96,19,32,97,292,17886,0.0163256178016326,0.0163256178016326
"MDCK",0.6,0,0,0,0,1,0,0,0,1,21120,0.0000473484848484848,0.0000473484848484848
"MDCK",0.6,0,0,0,2,1,1,0,0,4,23304,0.00017164435290079,0.00017164435290079
"MDCK",0.6,0,1,0,0,3,0,2,7,13,16681,0.000779329776392303,0.000779329776392303
"MDCK",0.6,0,0,0,0,0,0,0,1,1,28438,0.0000351642168928898,0.0000351642168928898
"MDCK",0.6,0,1,1,0,4,0,0,2,8,28667,0.000279066522482297,0.000279066522482297
"MDCK",0.6,1,0,2,11,32,3,2,8,59,24777,0.00238124066674739,0.00238124066674739
"MDCK",0.6,0,1,1,1,1,0,1,4,9,23479,0.000383321265812002,0.000383321265812002
"MDCK",0.6,0,3,1,0,2,0,2,3,11,70508,0.000156010665456402,0.000156010665456402
"MDCK",0.6,0,0,1,0,0,0,0,0,1,16091,0.000062146541544963,0.000062146541544963
"MDCK",0.6,1,3,1,0,5,0,0,3,13,42017,0.000309398576766547,0.000309398576766547
"MDCK",0.6,0,0,0,0,1,0,0,0,1,17066,0.0000585960389077698,0.0000585960389077698
"MDCK",0.6,0,1,0,1,2,0,2,2,8,30352,0.000263574064312072,0.000263574064312072
"MDCK",0.6,0,1,0,2,3,0,0,5,11,30754,0.000357677050139819,0.000357677050139819
"MDCK",0.6,1,0,0,5,10,3,3,12,34,14645,0.00232161147149198,0.00232161147149198
"MDCK",0.6,2,9,1,18,20,3,7,21,81,34571,0.00234300425211883,0.00234300425211883
"MDCK",0.6,0,1,0,0,3,0,2,2,8,19779,0.000404469386723292,0.000404469386723292
"MDCK",0.6,2,9,2,44,96,15,11,56,235,23242,0.0101110059375269,0.0101110059375269
"MDCK",0.6,2,1,2,3,1,1,2,5,17,37780,0.000449973530968767,0.000449973530968767
"MDCK",0.6,1,1,0,1,2,0,1,1,7,17048,0.000410605349601126,0.000410605349601126
"MDCK",0.6,0,1,0,1,8,0,1,2,13,41920,0.000310114503816794,0.000310114503816794
"MDCK",0.6,0,0,0,1,0,0,0,2,3,4124,0.000727449078564501,0.000727449078564501
"MDCK",0.6,0,1,0,7,15,1,5,26,55,30184,0.00182215743440233,0.00182215743440233
"MDCK",0.6,0,0,0,0,0,0,1,0,1,12114,0.0000825491167244511,0.0000825491167244511
"MDCK",0.6,0,0,1,2,0,0,1,0,4,12740,0.000313971742543171,0.000313971742543171
"MDCK",0.6,2,0,1,0,6,0,2,2,13,22196,0.000585691115516309,0.000585691115516309
"MDCK",0.6,0,0,1,3,19,3,3,13,42,32054,0.00131028888750234,0.00131028888750234
"MDCK",0.6,2,0,0,1,2,0,2,3,10,45499,0.000219785050220884,0.000219785050220884
"MDCK",0.6,0,1,1,1,3,1,1,2,10,17122,0.000584043920102792,0.000584043920102792
"MDCK",0.6,1,1,1,0,3,1,1,13,21,34666,0.000605780880401546,0.000605780880401546
"MDCK",0.6,0,2,2,0,4,0,2,1,11,25925,0.000424300867888139,0.000424300867888139
"MDCK",0.6,0,2,0,5,8,2,4,12,33,29125,0.00113304721030043,0.00113304721030043
"MDCK",0.6,1,1,1,2,1,0,2,5,13,26476,0.000491010726695876,0.000491010726695876
"MDCK",0.6,0,0,2,2,1,0,1,5,11,23469,0.000468703395969151,0.000468703395969151
"MDCK",0.6,0,0,0,2,2,0,1,5,10,23262,0.000429885650416989,0.000429885650416989
"MDCK",0.6,0,1,1,0,0,0,0,0,2,14883,0.000134381509104347,0.000134381509104347
"MDCK",0.6,0,2,1,10,25,1,1,29,69,19350,0.00356589147286822,0.00356589147286822
"MDCK",0.6,0,0,0,0,6,0,0,0,6,33696,0.000178062678062678,0.000178062678062678
"MDCK",0.6,1,1,0,0,1,0,0,0,3,20302,0.000147768692739632,0.000147768692739632
"MDCK",0.6,0,3,2,0,3,0,1,1,10,19816,0.000504642712959225,0.000504642712959225
"MDCK",0.6,0,2,3,2,3,0,3,2,15,18537,0.000809192425958893,0.000809192425958893
"MDCK",0.6,0,1,0,3,14,1,6,3,28,52003,0.000538430475164894,0.000538430475164894
"MDCK",0.6,0,0,0,1,0,0,0,1,2,13829,0.000144623617036662,0.000144623617036662
"MDCK",0.6,0,2,1,3,3,1,1,7,18,24144,0.000745526838966203,0.000745526838966203
"MDCK",0.6,0,1,1,0,1,0,1,3,7,28279,0.000247533505428056,0.000247533505428056
"MDCK",0.6,0,1,1,0,2,1,1,3,9,43816,0.000205404418477269,0.000205404418477269
"MDCK",0.6,0,1,0,1,2,0,2,2,8,36221,0.000220866348251015,0.000220866348251015
"MDCK",0.6,0,0,0,8,2,1,2,8,21,17472,0.00120192307692308,0.00120192307692308
"MDCK",0.6,0,1,0,8,24,12,4,27,76,21699,0.0035024655514079,0.0035024655514079
"MDCK",0.6,0,0,0,0,3,0,0,1,4,31398,0.000127396649468119,0.000127396649468119
"MDCK",0.6,0,1,0,0,3,0,1,0,5,47307,0.000105692603631598,0.000105692603631598
"MDCK",0.6,1,0,1,2,5,1,0,2,12,28073,0.000427456987140669,0.000427456987140669
"MDCK",0.6,1,1,2,7,33,2,3,16,65,17757,0.00366052824238329,0.00366052824238329
"MDCK",0.6,0,0,0,0,0,0,1,0,1,20036,0.0000499101617089239,0.0000499101617089239
"MDCK",0.6,0,0,1,0,0,0,0,1,2,16179,0.000123617034427344,0.000123617034427344
"MDCK",0.6,0,0,0,1,2,0,1,2,6,31677,0.000189411876124633,0.000189411876124633
"MDCK",0.6,0,0,0,3,5,0,1,1,10,18323,0.000545762156852044,0.000545762156852044
"MDCK",0.6,0,0,1,0,0,0,0,1,2,29384,0.0000680642526545059,0.0000680642526545059
"MDCK",0.6,1,0,1,0,0,0,0,2,4,21505,0.000186003255056963,0.000186003255056963
"MDCK",0.6,1,0,0,0,2,0,0,4,7,21586,0.000324284258315575,0.000324284258315575
"MDCK",0.6,0,0,0,1,8,0,3,3,15,14996,0.00100026673779675,0.00100026673779675
"MDCK",0.6,0,0,3,1,4,1,0,2,11,29714,0.000370195867267954,0.000370195867267954
"MDCK",0.6,0,5,1,10,18,3,6,19,62,34462,0.00179908304799489,0.00179908304799489
"MDCK",0.6,0,0,0,0,2,0,0,1,3,32121,0.0000933968431867003,0.0000933968431867003
"MDCK",0.6,0,2,1,1,1,0,2,0,7,25995,0.000269282554337373,0.000269282554337373
"MDCK",0.6,0,0,1,1,2,0,0,2,6,23768,0.000252440255806126,0.000252440255806126
