"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","P3_NP","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","Test_Log","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"MDCK",0.2,0,1,0,0,0,0,0,1,2,18646,0.000107261611069398,1,2,"0",1,0.000107261611069398,2,0.301029995663981,0,0,0,1773,0.00257427866566554,3.07327513081965e-05
"MDCK",0.2,0,0,0,1,2,0,2,1,6,55026,0.000109039363210119,1,6,"0",1,0.000109039363210119,6,0.778151250383644,0,0,0,1774,0.0165739832079381,3.07327513081965e-05
"MDCK",0.2,0,1,1,0,3,0,0,1,6,54192,0.000110717449069973,1,6,"0",1,0.000110717449069973,6,0.778151250383644,0,0,0,1775,0.0153897254207263,3.07327513081965e-05
"MDCK",0.2,0,0,0,1,2,0,1,1,5,45110,0.000110840168477056,1,5,"0",1,0.000110840168477056,5,0.698970004336019,0,0,0,1776,0.00110840168477048,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,0,0,1,4,6,53798,0.000111528309602587,1,6,"0",1,0.000111528309602587,6,0.778151250383644,0,0,0,1777,0.00620840923454408,3.07327513081965e-05
"MDCK",0.2,0,0,2,0,5,0,1,2,10,88308,0.000113240023553925,1,10,"0",1,0.000113240023553925,10,1,0,0,0,1778,0.0153477978590087,3.07327513081965e-05
"MDCK",0.2,1,0,0,0,3,0,1,2,7,60799,0.00011513347259001,1,7,"0",1,0.00011513347259001,7,0.845098040014257,0,0,0,1779,0.0167206697478576,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,0,0,1,2,4,34613,0.00011556351659781,1,4,"0",1,0.00011556351659781,4,0.602059991327962,0,0,0,1780,0.00373517794717923,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,0,0,0,1,2,17214,0.000116184500987568,1,2,"0",1,0.000116184500987568,2,0.301029995663981,0,0,0,1781,0.00537353317067504,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,2,0,2,2,6,50452,0.000118924918734639,1,6,"0",1,0.000118924918734639,6,0.778151250383644,0,0,0,1782,0.0235867755490367,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,2,0,2,2,7,56691,0.00012347638955037,1,7,"0",1,0.00012347638955037,7,0.845098040014257,0,0,0,1783,0.0382718009325408,3.07327513081965e-05
"MDCK",0.2,0,0,2,0,3,0,0,2,7,56318,0.00012429418658333,1,7,"0",1,0.00012429418658333,7,0.845098040014257,0,0,0,1784,0.00662310451365465,3.07327513081965e-05
"MDCK",0.2,0,0,0,3,1,0,0,1,5,40001,0.000124996875078123,1,5,"0",1,0.000124996875078123,5,0.698970004336019,0,0,0,1785,0.00565343009281905,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,3,0,2,1,7,55968,0.000125071469411092,1,7,"0",1,0.000125071469411092,7,0.845098040014257,0,0,0,1786,0.000596769582618716,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,1,0,2,1,4,31879,0.000125474450265065,1,4,"0",1,0.000125474450265065,4,0.602059991327962,0,0,0,1787,0.00322200463359209,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,0,0,0,1,1,7887,0.000126790921770001,1,1,"0",1,0.000126790921770001,1,0,0,0,0,1788,0.0104919487764677,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,4,0,0,4,8,62492,0.00012801638609742,1,8,"0",1,0.00012801638609742,8,0.903089986991944,0,0,0,1789,0.00966523715035519,3.07327513081965e-05
"MDCK",0.2,1,0,0,2,1,0,0,1,5,38273,0.00013064039923706,1,5,"0",1,0.00013064039923706,5,0.698970004336019,0,0,0,1790,0.0204974786402946,3.07327513081965e-05
"MDCK",0.2,0,0,0,2,1,0,1,0,4,29482,0.000135676005698392,1,4,"0",1,0.000135676005698392,4,0.602059991327962,0,0,0,1791,0.0385455532189133,3.07327513081965e-05
"MDCK",0.2,0,0,0,1,2,0,0,1,4,29066,0.000137617835271451,1,4,"0",1,0.000137617835271451,4,0.602059991327962,0,0,0,1792,0.0143122548682309,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,4,0,0,0,4,28919,0.000138317369203638,1,4,"0",1,0.000138317369203638,4,0.602059991327962,0,0,0,1793,0.00508316331823357,3.07327513081965e-05
"MDCK",0.2,0,2,0,0,1,0,1,1,5,36055,0.000138677021217584,1,5,"0",1,0.000138677021217584,5,0.698970004336019,0,0,0,1794,0.00260019414782979,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,3,0,2,4,10,71166,0.000140516538796616,1,10,"0",1,0.000140516538796616,10,1,0,0,0,1795,0.0132647612624005,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,3,0,0,2,5,35127,0.000142340649642725,1,5,"0",1,0.000142340649642725,5,0.698970004336019,0,0,0,1796,0.0129814672474166,3.07327513081965e-05
"MDCK",0.2,0,1,0,1,1,0,0,1,4,28072,0.000142490738102023,1,4,"0",1,0.000142490738102023,4,0.602059991327962,0,0,0,1797,0.001054431461955,3.07327513081965e-05
"MDCK",0.2,1,1,0,0,1,0,0,0,3,21003,0.000142836737608913,1,3,"0",1,0.000142836737608913,3,0.477121254719662,0,0,0,1798,0.00242822453935153,3.07327513081965e-05
"MDCK",0.2,1,1,0,0,2,0,1,1,6,41830,0.000143437724121444,1,6,"0",1,0.000143437724121444,6,0.778151250383644,0,0,0,1799,0.00420750657422893,3.07327513081965e-05
"MDCK",0.2,0,0,0,1,0,0,0,2,3,20532,0.000146113383985973,1,3,"0",1,0.000146113383985973,3,0.477121254719662,0,0,0,1800,0.0186538086888759,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,9,0,0,2,12,79944,0.000150105073551486,1,12,"0",1,0.000150105073551486,12,1.07918124604762,0,0,0,1801,0.0273191233863705,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,1,0,0,0,2,13166,0.000151906425641805,1,2,"0",1,0.000151906425641805,2,0.301029995663981,0,0,0,1802,0.0120006076257025,3.07327513081965e-05
"MDCK",0.2,0,2,0,2,1,0,1,1,7,44259,0.000158159922275695,1,7,"0",1,0.000158159922275695,7,0.845098040014257,0,0,0,1803,0.0411667683409025,3.07327513081965e-05
"MDCK",0.2,0,1,1,3,2,0,0,2,9,56734,0.000158635033665879,1,9,"0",1,0.000158635033665879,9,0.954242509439325,0,0,0,1804,0.00300399357402209,3.07327513081965e-05
"MDCK",0.2,1,0,0,0,2,0,1,2,6,37507,0.000159970138907404,1,6,"0",1,0.000159970138907404,6,0.778151250383644,0,0,0,1805,0.00841620675251724,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,3,1,2,0,7,42935,0.000163037149178991,1,7,"0",1,0.000163037149178991,7,0.845098040014257,0,0,0,1806,0.0191723923760724,3.07327513081965e-05
"MDCK",0.2,0,0,0,1,2,2,0,1,6,35716,0.000167991936387053,1,6,"0",1,0.000167991936387053,6,0.778151250383644,0,0,0,1807,0.0303905412540198,3.07327513081965e-05
"MDCK",0.2,0,0,2,1,1,0,0,6,10,58721,0.000170296827370106,1,10,"0",1,0.000170296827370106,10,1,0,0,0,1808,0.0137202477251182,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,6,0,0,2,9,52628,0.000171011628790758,1,9,"0",1,0.000171011628790758,9,0.954242509439325,0,0,0,1809,0.00419738542220872,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,4,0,0,1,6,34385,0.000174494692453105,1,6,"0",1,0.000174494692453105,6,0.778151250383644,0,0,0,1810,0.0203674082691096,3.07327513081965e-05
"MDCK",0.2,0,1,1,0,2,0,2,0,6,33639,0.000178364398466066,1,6,"0",1,0.000178364398466066,6,0.778151250383644,0,0,0,1811,0.0221766402092809,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,1,1,1,0,4,22410,0.000178491744756805,1,4,"0",1,0.000178491744756805,4,0.602059991327962,0,0,0,1812,0.000713966979027279,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,1,0,1,0,3,16630,0.000180396873120866,1,3,"0",1,0.000180396873120866,3,0.477121254719662,0,0,0,1813,0.0106734816596512,3.07327513081965e-05
"MDCK",0.2,0,0,3,0,3,0,1,1,8,44282,0.000180660313445644,1,8,"0",1,0.000180660313445644,8,0.903089986991944,0,0,0,1814,0.00146033753368569,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,4,0,1,4,10,55310,0.000180799132164166,1,10,"0",1,0.000180799132164166,10,1,0,0,0,1815,0.000768396311697653,3.07327513081965e-05
"MDCK",0.2,1,1,0,0,2,0,2,6,12,65859,0.000182207443174054,1,12,"0",1,0.000182207443174054,12,1.07918124604762,0,0,0,1816,0.00778936819569071,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,3,0,1,3,8,43484,0.000183975715205593,1,8,"0",1,0.000183975715205593,8,0.903089986991944,0,0,0,1817,0.00970471897709514,3.07327513081965e-05
"MDCK",0.2,0,1,0,2,0,0,0,0,3,16270,0.000184388444990781,1,3,"0",1,0.000184388444990781,3,0.477121254719662,0,0,0,1818,0.00224339274738786,3.07327513081965e-05
"MDCK",0.2,1,1,3,0,3,1,1,4,14,75328,0.000185853865760408,1,14,"1",1,0.000185853865760408,14,1.14612803567824,0,0,0,1819,0.00794746530727834,3.07327513081965e-05
"MDCK",0.2,1,1,0,2,1,0,0,2,7,37576,0.00018628912071535,1,7,"0",1,0.00018628912071535,7,0.845098040014257,0,0,0,1820,0.00234192037470724,3.07327513081965e-05
"MDCK",0.2,0,1,0,1,3,0,3,1,9,46732,0.000192587520328683,1,9,"0",1,0.000192587520328683,9,0.954242509439325,0,0,0,1821,0.0338098091243688,3.07327513081965e-05
"MDCK",0.2,0,1,1,0,1,0,1,2,6,30436,0.000197134971743987,1,6,"0",1,0.000197134971743987,6,0.778151250383644,0,0,0,1822,0.0236123888377797,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,1,0,0,3,4,19817,0.000201846899127012,1,4,"0",1,0.000201846899127012,4,0.602059991327962,0,0,0,1823,0.0239020369716238,3.07327513081965e-05
"MDCK",0.2,0,1,0,0,3,0,0,1,5,24283,0.000205905365893835,1,5,"0",1,0.000205905365893835,5,0.698970004336019,0,0,0,1824,0.0201066589795329,3.07327513081965e-05
"MDCK",0.2,0,0,1,1,0,0,1,3,6,28425,0.000211081794195251,1,6,"0",1,0.000211081794195251,6,0.778151250383644,0,0,0,1825,0.0251398416886544,3.07327513081965e-05
"MDCK",0.2,1,2,0,2,7,0,0,3,15,66083,0.000226987273580195,1,15,"0",1,0.000226987273580195,15,1.17609125905568,0,0,0,1826,0.0753522085861719,3.07327513081965e-05
"MDCK",0.2,0,2,0,0,4,0,0,9,15,62741,0.000239078114789372,1,15,"0",1,0.000239078114789372,15,1.17609125905568,0,0,0,1827,0.0532666039750721,3.07327513081965e-05
"MDCK",0.2,0,0,2,2,2,0,4,2,12,48065,0.000249661916155206,1,12,"0",1,0.000249661916155206,12,1.07918124604762,0,0,0,1828,0.044269218766254,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,6,1,1,5,13,50943,0.000255187169974285,1,13,"0",1,0.000255187169974285,13,1.11394335230684,0,0,0,1829,0.0221309437345008,3.07327513081965e-05
"MDCK",0.2,0,2,0,1,8,0,2,2,15,58753,0.000255306112028322,1,15,"0",1,0.000255306112028322,15,1.17609125905568,0,0,0,1830,0.00046609731221573,3.07327513081965e-05
"MDCK",0.2,0,1,0,1,4,0,2,5,13,50006,0.000259968803743551,1,13,"0",1,0.000259968803743551,13,1.11394335230684,0,0,0,1831,0.0182631417563226,3.07327513081965e-05
"MDCK",0.2,0,2,0,0,1,0,3,1,7,26615,0.00026300958106331,1,7,"0",1,0.00026300958106331,7,0.845098040014257,0,0,0,1832,0.011696700819376,3.07327513081965e-05
"MDCK",0.2,0,2,0,0,3,0,2,1,8,29884,0.000267701780216838,1,8,"0",1,0.000267701780216838,8,0.903089986991944,0,0,0,1833,0.0178404114958792,3.07327513081965e-05
"MDCK",0.2,1,1,1,4,5,0,0,5,17,61432,0.000276728740721448,1,17,"1",1,0.000276728740721448,17,1.23044892137827,0,0,0,1834,0.0337202109649695,3.07327513081965e-05
"MDCK",0.2,0,0,0,0,3,0,1,4,8,28588,0.0002798376941374,1,8,"0",1,0.0002798376941374,8,0.903089986991944,0,0,0,1835,0.011234660367575,3.07327513081965e-05
"MDCK",0.2,0,0,1,0,2,2,0,6,11,38228,0.000287747201004499,1,11,"0",1,0.000287747201004499,11,1.04139268515823,0,0,0,1836,0.0282646227895784,3.07327513081965e-05
