"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","VAR","HELPER","HELPER_Segments","WT_Test_Prop","VAR_Test_Prop","WT_Prop","VAR_Prop","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","HELPER_Prop","Purity","Test_Log","Minor_Frac","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"DF1",0.6,0,0,3,26,14,1,32,36,2,1,0,12,34,3,1,23,2,15,3,153,234,29,176,108,908,3648,0.24890350877193,0.0515350877192982,112,76,720,8,0.595744680851064,0.404255319148936,0.123348017621145,0.0837004405286344,0.20704845814978,0.0515350877192982,188,0.79295154185022,0.595744680851064,2.27415784926368,0.919340407149147,0,0,0,408,-0.891580161476355,0.0479878635610712
"DF1",0.6,0,1,0,25,18,5,14,7,0,1,3,18,10,2,20,14,4,14,6,104,96,58,67,130,617,1892,0.326109936575053,0.072938689217759,70,68,479,8,0.507246376811594,0.492753623188406,0.113452188006483,0.110210696920583,0.223662884927066,0.072938689217759,138,0.776337115072934,0.507246376811594,2.13987908640124,1.05443317300931,0,0,0,412,-0.429752066115702,0.0479878635610712
"DF1",0.6,0,3,1,13,10,18,9,14,0,0,0,3,10,8,3,11,3,12,6,103,108,45,25,53,458,1793,0.255437813720022,0.0574456218627998,68,35,355,8,0.660194174757282,0.339805825242718,0.148471615720524,0.0764192139737991,0.224890829694323,0.0574456218627998,103,0.775109170305677,0.660194174757282,2.01283722470517,0.683973814220204,0,0,0,413,-0.253623188405797,0.0479878635610712
"DF1",0.6,4,48,3,178,19,92,156,368,0,2,0,5,8,4,4,13,1,18,8,621,576,303,349,1089,3869,10545,0.366903745851114,0.0857278330962541,868,36,2965,8,0.960176991150443,0.0398230088495575,0.224347376583096,0.00930472990436805,0.233652106487464,0.0857278330962541,904,0.766347893512536,0.960176991150443,2.95616843047536,0.117723521567603,0,0,0,415,15.1428571428571,0.0479878635610712
"DF1",0.6,0,1,0,0,0,0,0,0,0,2,0,7,17,15,4,48,3,3,1,29,45,48,35,131,389,1558,0.249679075738126,0.0603337612323492,1,93,295,8,0.0106382978723404,0.98936170212766,0.0025706940874036,0.239074550128535,0.241645244215938,0.0603337612323492,94,0.758354755784062,0.98936170212766,1.9731278535997,0.0209907218468053,0,0,0,416,-0.896017699115044,0.0479878635610712
"DF1",0.6,2,14,2,24,33,7,20,30,4,1,4,15,103,62,54,54,17,51,11,136,461,101,207,288,1701,6936,0.245242214532872,0.0618512110726644,132,297,1272,8,0.307692307692308,0.692307692307692,0.0776014109347443,0.174603174603175,0.252204585537919,0.0618512110726644,429,0.747795414462081,0.692307692307692,2.63245729218472,0.809986859133761,0,0,0,417,3.56382978723404,0.0479878635610712
"DF1",0.6,0,0,0,5,1,1,0,1,3,5,7,48,51,2,27,30,9,19,3,58,131,87,148,80,716,2478,0.288942695722357,0.0730427764326069,8,173,535,8,0.0441988950276243,0.955801104972376,0.0111731843575419,0.241620111731844,0.252793296089385,0.0730427764326069,181,0.747206703910615,0.955801104972376,2.25767857486918,0.0997868983367595,0,0,0,418,-0.578088578088578,0.0479878635610712
"DF1",0.6,0,2,0,10,4,2,3,8,4,14,0,291,148,116,182,9,6,36,2,563,398,115,153,1005,3071,11665,0.263266180882983,0.0679811401628804,29,764,2278,8,0.0365699873896595,0.96343001261034,0.00944317811787691,0.248778899381309,0.258222077499186,0.0679811401628804,793,0.741777922500814,0.96343001261034,2.8992731873176,0.106026383899383,0,0,0,419,3.38121546961326,0.0479878635610712
"DF1",0.6,0,0,1,21,16,3,20,18,0,4,1,46,27,15,37,47,5,9,5,257,116,59,154,111,972,3621,0.268434134217067,0.0706987020160177,79,177,716,8,0.30859375,0.69140625,0.0812757201646091,0.182098765432099,0.263374485596708,0.0706987020160177,256,0.736625514403292,0.69140625,2.40823996531185,0.743167801795454,0,0,0,421,4.56521739130435,0.0479878635610712
"DF1",0.6,0,1,1,10,10,2,8,18,17,14,0,252,437,434,118,832,35,58,16,1162,801,916,807,1949,7898,26377,0.299427531561588,0.0816620540622512,50,2104,5744,8,0.0232126276694522,0.976787372330548,0.00633071663712332,0.266396556090149,0.272727272727273,0.0816620540622512,2154,0.727272727272727,0.976787372330548,3.33324569896196,0.0773733913408069,0,0,0,422,7.4140625,0.0479878635610712
"DF1",0.6,1,3,3,34,27,3,23,14,0,4,0,36,16,17,0,1,1,16,3,101,111,91,60,63,628,2686,0.233804914370812,0.0677587490692479,108,74,446,8,0.593406593406593,0.406593406593407,0.171974522292994,0.117834394904459,0.289808917197452,0.0677587490692479,182,0.710191082802548,0.593406593406593,2.26007138798507,0.91893012478514,0,0,0,425,1.84375,0.0479878635610712
"DF1",0.6,0,3,0,32,21,8,16,11,1,0,0,13,20,9,12,16,1,3,1,144,98,42,58,37,546,1483,0.368172623061362,0.109238031018206,91,71,384,8,0.561728395061728,0.438271604938272,0.166666666666667,0.13003663003663,0.296703296703297,0.109238031018206,162,0.703296703296703,0.561728395061728,2.20951501454263,0.968367691558807,0,0,0,426,-0.10989010989011,0.0479878635610712
"DF1",0.6,1,1,0,4,11,6,1,12,0,2,2,32,6,17,5,23,2,4,1,113,39,31,24,73,410,1800,0.227777777777778,0.0683333333333333,36,87,287,8,0.292682926829268,0.707317073170732,0.0878048780487805,0.21219512195122,0.3,0.0683333333333333,123,0.7,0.707317073170732,2.0899051114394,0.611679544811531,0,0,0,427,-0.240740740740741,0.0479878635610712
"DF1",0.6,1,9,0,86,112,74,45,347,7,14,6,77,118,123,76,450,38,10,14,445,469,556,307,1715,5099,23109,0.220649963217794,0.0668570686745424,674,871,3554,8,0.436245954692557,0.563754045307443,0.132182780937439,0.170817807413218,0.303000588350657,0.0668570686745424,1545,0.696999411649343,0.563754045307443,3.18892848376085,1.39115715084454,0,0,0,428,11.5609756097561,0.0479878635610712
"DF1",0.6,1,2,0,33,53,18,11,25,0,5,0,18,39,18,22,25,2,13,3,103,194,78,59,116,838,2103,0.39847836424156,0.128388017118402,143,127,568,8,0.52962962962963,0.47037037037037,0.170644391408115,0.151551312649165,0.322195704057279,0.128388017118402,270,0.677804295942721,0.52962962962963,2.43136376415899,1.14364147425256,0,0,0,433,1.16,0.0479878635610712
"DF1",0.6,1,1,0,34,19,4,13,18,0,0,0,13,7,2,7,1,1,5,1,112,51,24,36,17,367,1361,0.269654665686995,0.0881704628949302,90,30,247,8,0.75,0.25,0.245231607629428,0.0817438692098093,0.326975476839237,0.0881704628949302,120,0.673024523160763,0.75,2.07918124604762,0.519795311511906,0,0,0,434,-0.555555555555556,0.0479878635610712
"DF1",0.6,0,0,0,1,2,1,2,0,0,1,2,23,27,12,15,60,2,6,1,78,66,30,10,105,444,2381,0.186476270474591,0.0613187736245275,6,140,298,8,0.0410958904109589,0.958904109589041,0.0135135135135135,0.315315315315315,0.328828828828829,0.0613187736245275,146,0.671171171171171,0.958904109589041,2.16435285578444,0.0889460077719632,0,0,0,435,0.216666666666667,0.0479878635610712
"DF1",0.6,0,2,0,27,55,21,20,31,2,2,1,24,41,8,28,36,1,9,6,123,215,61,53,138,904,2230,0.405381165919283,0.133632286995516,156,142,606,8,0.523489932885906,0.476510067114094,0.172566371681416,0.157079646017699,0.329646017699115,0.133632286995516,298,0.670353982300885,0.523489932885906,2.47421626407626,1.17898895804976,0,0,0,436,1.04109589041096,0.0479878635610712
"DF1",0.6,0,1,0,7,15,6,4,9,0,0,0,7,21,8,11,20,1,2,1,37,78,13,34,55,330,1957,0.168625447112928,0.0556974961676035,42,67,221,8,0.385321100917431,0.614678899082569,0.127272727272727,0.203030303030303,0.33030303030303,0.0556974961676035,109,0.66969696969697,0.614678899082569,2.03742649794062,0.785063421224828,0,0,0,437,-0.634228187919463,0.0479878635610712
"DF1",0.6,0,0,0,5,14,12,12,20,0,2,2,118,26,10,26,53,3,5,2,190,200,52,70,75,897,2255,0.397782705099778,0.133037694013304,63,237,597,8,0.21,0.79,0.0702341137123746,0.264214046822742,0.334448160535117,0.133037694013304,300,0.665551839464883,0.79,2.47712125471966,0.520195463491129,0,0,0,438,1.75229357798165,0.0479878635610712
"DF1",0.6,2,2,1,72,34,12,18,59,0,1,0,93,38,22,15,32,1,10,5,378,125,47,66,131,1164,4407,0.264125255275698,0.0909916042659406,200,201,763,8,0.498753117206983,0.501246882793017,0.171821305841924,0.172680412371134,0.344501718213058,0.0909916042659406,401,0.655498281786942,0.501246882793017,2.60314437262018,1.29832637038413,0,0,0,441,7.35416666666667,0.0479878635610712
"DF1",0.6,0,1,1,117,141,40,70,86,0,1,3,100,91,53,29,56,2,8,2,406,403,190,282,204,2286,4913,0.465296153063301,0.160594341542846,456,333,1497,8,0.577946768060836,0.422053231939163,0.199475065616798,0.145669291338583,0.345144356955381,0.160594341542846,789,0.654855643044619,0.577946768060836,2.89707700320942,1.22272071238116,0,0,0,442,0.967581047381546,0.0479878635610712
"DF1",0.6,1,8,0,35,51,9,12,19,0,1,0,16,11,0,3,6,8,6,3,116,112,18,33,29,497,1620,0.30679012345679,0.106172839506173,135,37,325,8,0.784883720930233,0.215116279069767,0.271629778672032,0.0744466800804829,0.346076458752515,0.106172839506173,172,0.653923541247485,0.784883720930233,2.23552844690755,0.480898561253368,0,0,0,443,-0.782002534854246,0.0479878635610712
"DF1",0.6,0,7,1,34,25,16,24,43,1,2,3,71,27,11,15,59,2,16,1,254,84,52,55,169,972,4645,0.209257265877287,0.0729817007534984,150,189,633,8,0.442477876106195,0.557522123893805,0.154320987654321,0.194444444444444,0.348765432098765,0.0729817007534984,339,0.651234567901235,0.557522123893805,2.53019969820308,1.11955738858543,0,0,0,444,0.970930232558139,0.0479878635610712
"DF1",0.6,14,5,3,182,135,70,110,208,2,10,3,325,276,93,142,225,15,37,19,712,750,305,464,988,5093,23983,0.2123587541175,0.0751782512613101,727,1076,3290,8,0.403216860787576,0.596783139212424,0.14274494404084,0.211270371097585,0.354015315138425,0.0751782512613101,1803,0.645984684861575,0.596783139212424,3.2559957267224,1.31287237566677,0,0,0,446,12.455223880597,0.0479878635610712
"DF1",0.6,0,0,1,12,15,6,4,37,0,0,0,25,17,0,4,20,3,2,1,50,65,35,27,73,397,1925,0.206233766233766,0.0732467532467532,75,66,256,8,0.531914893617021,0.468085106382979,0.188916876574307,0.16624685138539,0.355163727959698,0.0732467532467532,141,0.644836272040302,0.531914893617021,2.14921911265538,1.00601745698762,0,0,0,447,-0.92179700499168,0.0479878635610712
"DF1",0.6,1,1,1,27,41,5,54,39,0,0,1,12,13,10,3,36,1,8,5,77,127,74,60,80,676,2573,0.262728332685581,0.0948309366498251,169,75,432,8,0.692622950819672,0.307377049180328,0.25,0.11094674556213,0.36094674556213,0.0948309366498251,244,0.63905325443787,0.692622950819672,2.38738982633873,0.733828840063134,0,0,0,448,0.730496453900709,0.0479878635610712
"DF1",0.6,9,6,3,95,135,114,98,284,5,8,1,76,67,68,79,169,6,17,11,542,503,115,298,653,3362,15638,0.214989129044635,0.0778232510551221,744,473,2145,8,0.611339359079704,0.388660640920296,0.221296847114813,0.14069006543724,0.361986912552052,0.0778232510551221,1217,0.638013087447948,0.611339359079704,3.08529057823006,1.19913101356025,0,0,0,449,3.98770491803279,0.0479878635610712
"DF1",0.6,0,2,1,22,11,3,5,7,1,2,2,28,11,6,2,8,2,2,1,50,71,12,37,20,306,1718,0.178114086146682,0.0646100116414435,51,60,195,8,0.459459459459459,0.540540540540541,0.166666666666667,0.196078431372549,0.362745098039216,0.0646100116414435,111,0.637254901960784,0.540540540540541,2.04532297878666,0.939742990253329,0,0,0,451,0.0776699029126214,0.0479878635610712
"DF1",0.6,0,2,0,3,17,7,6,4,0,1,0,11,14,7,6,6,2,2,2,33,37,15,19,37,231,1585,0.145741324921136,0.0529968454258675,39,45,147,8,0.464285714285714,0.535714285714286,0.168831168831169,0.194805194805195,0.363636363636364,0.0529968454258675,84,0.636363636363636,0.535714285714286,1.92427928606188,0.893415382814445,0,0,0,452,-0.243243243243243,0.0479878635610712
"DF1",0.6,1,5,0,61,51,10,24,13,0,0,0,1,3,0,1,0,5,10,4,53,90,31,39,59,461,1838,0.250816104461371,0.0924918389553863,165,5,291,8,0.970588235294118,0.0294117647058824,0.357917570498915,0.0108459869848156,0.368763557483731,0.0924918389553863,170,0.631236442516269,0.970588235294118,2.23044892137827,0.0656014388640669,0,0,0,453,1.02380952380952,0.0479878635610712
"DF1",0.6,1,1,1,162,59,31,17,278,4,15,5,149,272,98,203,676,5,24,10,478,440,196,406,1807,5338,16210,0.329302899444787,0.121653300431832,550,1422,3366,8,0.278904665314402,0.721095334685598,0.103034844511053,0.266391907081304,0.369426751592357,0.121653300431832,1972,0.630573248407643,0.721095334685598,3.29490691060519,0.91896490914445,0,0,0,454,10.6,0.0479878635610712
"DF1",0.6,5,4,13,24,144,68,138,520,2,15,11,108,117,149,103,204,18,19,16,633,169,204,314,1384,4382,15668,0.279678325248915,0.103714577482767,916,709,2757,8,0.563692307692308,0.436307692307692,0.209036969420356,0.161798265632131,0.370835235052487,0.103714577482767,1625,0.629164764947513,0.563692307692308,3.21085336531489,1.40092002215893,0,0,0,455,-0.175963488843813,0.0479878635610712
"DF1",0.6,0,1,0,24,31,19,15,33,0,5,1,35,35,10,9,18,2,9,1,113,122,54,41,57,635,2386,0.266135792120704,0.0989103101424979,123,113,399,8,0.521186440677966,0.478813559322034,0.193700787401575,0.177952755905512,0.371653543307087,0.0989103101424979,236,0.628346456692913,0.521186440677966,2.37291200297011,1.13618244210009,0,0,0,456,-0.854769230769231,0.0479878635610712
"DF1",0.6,0,2,6,89,87,14,52,67,1,3,2,189,137,37,59,111,1,7,8,444,425,109,159,269,2278,6693,0.340355595398177,0.127894815478859,317,539,1422,8,0.370327102803738,0.629672897196262,0.139157155399473,0.236611062335382,0.375768217734855,0.127894815478859,856,0.624231782265145,0.629672897196262,2.93247376467715,1.08597451332086,0,0,0,458,24.9393939393939,0.0479878635610712
"DF1",0.6,0,4,5,5,57,16,100,103,0,2,0,24,38,18,33,1,8,16,8,130,169,55,90,190,1072,4807,0.223008113168296,0.0844601622633659,290,116,666,8,0.714285714285714,0.285714285714286,0.270522388059701,0.108208955223881,0.378731343283582,0.0844601622633659,406,0.621268656716418,0.714285714285714,2.60852603357719,0.745293152450627,0,0,0,459,-0.525700934579439,0.0479878635610712
"DF1",0.6,1,5,1,203,145,41,148,115,0,4,1,90,121,25,85,118,5,11,10,498,469,236,314,257,2903,10010,0.29000999000999,0.11018981018981,659,444,1800,8,0.597461468721668,0.402538531278332,0.227006544953496,0.152945229073372,0.379951774026869,0.11018981018981,1103,0.620048225973131,0.597461468721668,3.04257551244019,1.22475387808109,0,0,0,460,1.71674876847291,0.0479878635610712
"DF1",0.6,0,2,1,48,44,20,47,59,1,0,0,19,13,12,6,24,1,9,4,159,99,41,74,96,779,4220,0.184597156398104,0.0701421800947867,221,75,483,8,0.746621621621622,0.253378378378378,0.283697047496791,0.0962772785622593,0.37997432605905,0.0701421800947867,296,0.62002567394095,0.746621621621622,2.47129171105894,0.626171886248042,0,0,0,461,-0.731640979147779,0.0479878635610712
"DF1",0.6,4,2,4,59,39,19,58,2,2,4,3,44,52,12,6,41,5,6,4,64,266,59,107,56,918,3425,0.268029197080292,0.102481751824818,187,164,567,8,0.532763532763533,0.467236467236467,0.203703703703704,0.178649237472767,0.382352941176471,0.102481751824818,351,0.617647058823529,0.532763532763533,2.54530711646582,1.18926030512933,0,0,0,462,0.185810810810811,0.0479878635610712
"DF1",0.6,0,3,1,110,27,4,61,30,1,3,1,51,34,2,2,17,2,3,3,272,53,30,81,115,906,3091,0.293109026205112,0.112261404076351,236,111,559,8,0.680115273775216,0.319884726224784,0.260485651214128,0.122516556291391,0.383002207505519,0.112261404076351,347,0.616997792494481,0.680115273775216,2.54032947479087,0.812612598564228,0,0,0,463,-0.0113960113960114,0.0479878635610712
"DF1",0.6,1,1,0,0,1,1,0,4,1,0,1,28,28,17,36,93,1,9,3,71,104,25,14,114,553,2879,0.19208058353595,0.0736366794025703,8,204,341,8,0.0377358490566038,0.962264150943396,0.0144665461121157,0.368896925858951,0.383363471971067,0.0736366794025703,212,0.616636528028933,0.962264150943396,2.32633586092875,0.0877862589029717,0,0,0,464,-0.389048991354467,0.0479878635610712
"DF1",0.6,3,3,5,262,371,272,176,699,2,14,2,428,169,241,141,838,20,66,11,1125,937,741,602,2217,9345,25649,0.364341689734493,0.141370033919451,1791,1835,5719,8,0.493932708218423,0.506067291781577,0.191653290529695,0.196361690743713,0.388014981273408,0.141370033919451,3626,0.611985018726592,0.506067291781577,3.55942779975949,1.75811781284315,0,0,0,466,15.3333333333333,0.0479878635610712
"DF1",0.6,0,1,0,0,2,4,0,2,2,2,1,58,62,11,20,24,6,5,1,87,106,28,23,41,486,1673,0.290496114763897,0.112970711297071,9,180,297,8,0.0476190476190476,0.952380952380952,0.0185185185185185,0.37037037037037,0.388888888888889,0.112970711297071,189,0.611111111111111,0.952380952380952,2.27646180417324,0.108402943055869,0,0,0,467,-0.947876447876448,0.0479878635610712
"DF1",0.6,0,2,1,18,31,1,9,1,0,1,0,17,10,5,7,4,1,1,1,47,54,13,24,25,273,1355,0.201476014760148,0.0789667896678967,63,44,166,8,0.588785046728972,0.411214953271028,0.230769230769231,0.161172161172161,0.391941391941392,0.0789667896678967,107,0.608058608058608,0.588785046728972,2.02938377768521,0.834512955309806,0,0,0,468,-0.433862433862434,0.0479878635610712
"DF1",0.6,2,2,1,207,101,49,62,74,1,10,6,48,240,25,26,88,6,3,9,303,546,43,105,445,2402,7885,0.304629042485732,0.119467343056436,498,444,1460,8,0.528662420382166,0.471337579617834,0.207327227310575,0.184845961698585,0.392173189009159,0.119467343056436,942,0.607826810990841,0.528662420382166,2.97405090279288,1.40178195418263,0,0,0,469,7.80373831775701,0.0479878635610712
"DF1",0.6,2,22,0,25,24,2,27,16,0,0,0,14,10,0,0,9,1,7,1,88,37,35,37,26,383,1392,0.27514367816092,0.108477011494253,118,33,232,8,0.781456953642384,0.218543046357616,0.308093994778068,0.0861618798955614,0.394255874673629,0.108477011494253,151,0.605744125326371,0.781456953642384,2.17897694729317,0.476200260004467,0,0,0,470,-0.839702760084926,0.0479878635610712
"DF1",0.6,0,0,0,21,18,3,5,6,1,3,0,16,17,4,2,6,1,4,1,54,37,9,17,27,252,1342,0.187779433681073,0.0760059612518629,53,49,150,8,0.519607843137255,0.480392156862745,0.21031746031746,0.194444444444444,0.404761904761905,0.0760059612518629,102,0.595238095238095,0.519607843137255,2.00860017176192,0.964915768787588,0,0,0,471,-0.324503311258278,0.0479878635610712
"DF1",0.6,0,1,0,18,14,11,14,20,1,13,3,5,29,15,15,18,2,9,1,96,24,6,56,66,437,3275,0.133435114503817,0.0540458015267176,78,99,260,8,0.440677966101695,0.559322033898305,0.178489702517162,0.226544622425629,0.405034324942792,0.0540458015267176,177,0.594965675057208,0.559322033898305,2.24797326636181,0.990632286871305,0,0,0,472,0.735294117647059,0.0479878635610712
"DF1",0.6,0,0,0,47,15,9,8,22,0,2,0,40,52,16,13,11,2,1,3,146,93,33,28,39,580,2973,0.195089135553313,0.0790447359569458,101,134,345,8,0.429787234042553,0.570212765957447,0.174137931034483,0.231034482758621,0.405172413793103,0.0790447359569458,235,0.594827586206897,0.570212765957447,2.37106786227174,1.01905469825296,0,0,0,473,0.327683615819209,0.0479878635610712
"DF1",0.6,1,0,0,5,13,2,6,5,3,4,1,21,60,3,33,24,9,7,1,63,106,8,32,38,445,1958,0.227272727272727,0.09244126659857,32,149,264,8,0.176795580110497,0.823204419889503,0.0719101123595506,0.334831460674157,0.406741573033708,0.09244126659857,181,0.593258426966292,0.823204419889503,2.25767857486918,0.399147593347038,0,0,0,474,-0.229787234042553,0.0479878635610712
"DF1",0.6,0,0,0,2,2,3,0,3,0,3,3,72,66,73,48,76,3,5,5,72,144,36,80,163,859,2446,0.351185609157809,0.143499591169256,10,341,508,8,0.0284900284900285,0.971509971509972,0.0116414435389988,0.39697322467986,0.408614668218859,0.143499591169256,351,0.591385331781141,0.971509971509972,2.54530711646582,0.0725158722639836,0,0,0,475,0.939226519337017,0.0479878635610712
"DF1",0.6,3,7,3,71,113,72,79,184,0,0,1,3,6,9,13,8,10,8,10,253,89,61,68,324,1395,10687,0.130532422569477,0.0535229718349396,532,40,823,8,0.93006993006993,0.0699300699300699,0.381362007168459,0.028673835125448,0.410035842293907,0.0535229718349396,572,0.589964157706093,0.93006993006993,2.75739602879302,0.192824897118393,0,0,0,476,0.62962962962963,0.0479878635610712
"DF1",0.6,0,0,0,39,10,19,7,3,1,6,1,27,24,27,16,29,2,5,2,124,45,52,25,43,507,2480,0.204435483870968,0.0842741935483871,78,131,298,8,0.373205741626794,0.626794258373206,0.153846153846154,0.258382642998028,0.412228796844181,0.0842741935483871,209,0.587771203155819,0.626794258373206,2.32014628611105,0.865891915390728,0,0,0,477,-0.634615384615385,0.0479878635610712
"DF1",0.6,0,1,1,11,11,5,9,4,2,4,0,15,21,4,15,14,1,1,4,63,31,24,15,22,278,1329,0.209179834462002,0.0880361173814898,42,75,161,8,0.358974358974359,0.641025641025641,0.151079136690647,0.26978417266187,0.420863309352518,0.0880361173814898,117,0.579136690647482,0.641025641025641,2.06818586174616,0.742425693960161,0,0,0,479,0.409638554216867,0.0479878635610712
"DF1",0.6,2,1,0,21,28,4,22,19,0,2,0,32,24,2,7,11,1,2,2,61,92,15,28,38,414,1816,0.227973568281938,0.0963656387665198,97,78,239,8,0.554285714285714,0.445714285714286,0.234299516908213,0.188405797101449,0.422705314009662,0.0963656387665198,175,0.577294685990338,0.554285714285714,2.24303804868629,0.999754101700177,0,0,0,480,0.495726495726496,0.0479878635610712
"DF1",0.6,0,7,1,233,120,87,70,144,3,11,5,126,148,84,65,124,3,21,4,516,433,149,220,308,2882,7675,0.375504885993485,0.16,662,566,1654,8,0.539087947882736,0.460912052117264,0.22970159611381,0.196391394864677,0.426092990978487,0.16,1228,0.573907009021513,0.539087947882736,3.08919836680515,1.42384875864146,0,0,0,481,6.01714285714286,0.0479878635610712
