"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.07,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,36,18,15,4,15,96,993,0.0966767371601208,0.00704934541792548
"DF1",0.07,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0,3,3,2,1,41,26,29,11,37,160,962,0.166320166320166,0.0103950103950104
"DF1",0.07,0,0,0,10,8,1,2,4,0,0,0,0,1,0,1,0,0,0,1,25,19,5,6,18,101,955,0.105759162303665,0.0282722513089005
"DF1",0.07,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,2,13,13,7,6,8,56,1275,0.043921568627451,0.00392156862745098
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,7,0,54,32,1,35,48,182,1280,0.1421875,0.0015625
"DF1",0.07,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,2,1,7,6,77,83,41,38,267,527,12197,0.0432073460687054,0.000573911617610888
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,6,4,207,55,46,63,93,478,2723,0.175541681968417,0.000734484024972457
"DF1",0.07,0,0,0,0,3,0,0,0,0,1,0,2,1,0,1,0,5,6,3,508,210,176,157,663,1736,8861,0.195914682315766,0.000902832637399842
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,2,3,0,6,19,1197,0.0158730158730159,0
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,136,48,37,55,57,338,1089,0.310376492194674,0.00183654729109275
"DF1",0.07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,75,58,31,26,65,265,1565,0.169329073482428,0.00191693290734824
"DF1",0.07,0,0,0,1,0,0,0,1,1,2,0,0,9,7,3,13,0,6,3,152,101,29,54,94,476,3107,0.153202446089475,0.0119085934985517
"DF1",0.07,2,9,3,69,33,46,24,53,0,2,2,37,20,10,12,10,4,12,4,83,93,94,79,75,776,3846,0.201768070722829,0.0863234529381175
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,10,1,2,8,28,882,0.0317460317460317,0.00226757369614512
"DF1",0.07,0,0,0,0,1,0,1,0,0,1,1,18,0,5,3,4,0,11,3,68,67,23,10,24,240,2325,0.103225806451613,0.0146236559139785
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,2,1,2,2,12,1117,0.0107430617726052,0.0026857654431513
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,1,1,20,1994,0.0100300902708124,0.000501504513540622
"DF1",0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,15,0,5,7,38,1155,0.0329004329004329,0.000865800865800866
"DF1",0.07,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,28,45,27,22,53,186,1521,0.122287968441815,0.0019723865877712
"DF1",0.07,0,0,0,0,0,0,0,2,0,0,0,12,6,2,1,2,4,2,1,159,78,52,29,69,419,1709,0.245172615564658,0.0146284376828555
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,3,1,52,43,27,24,38,194,2590,0.0749034749034749,0.00154440154440154
"DF1",0.07,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,4,12,9,319,148,2,111,84,693,1852,0.374190064794816,0.00215982721382289
"DF1",0.07,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,5,0,62,68,40,41,61,282,1493,0.188881446751507,0.00200937709310114
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,2,1,1,78,36,42,21,25,215,1975,0.108860759493671,0.00455696202531646
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,4,1,5,21,1178,0.0178268251273345,0
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,9,8,149,97,73,53,134,530,2399,0.220925385577324,0.00166736140058358
"DF1",0.07,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,6,15,7,279,157,86,77,117,748,3687,0.202874966097098,0.0010848928668294
"DF1",0.07,1,2,0,23,11,5,0,19,0,0,0,0,1,0,0,0,3,16,4,118,101,48,81,85,518,2711,0.191073404647731,0.0228697897454814
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,10,4,3,6,30,2711,0.0110660272962007,0.000368867576540022
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,36,41,21,13,45,161,1193,0.134953897736798,0
"DF1",0.07,0,0,0,1,1,0,0,0,0,0,0,0,2,33,41,1,20,28,28,980,694,450,590,820,3689,9430,0.391198303287381,0.00837751855779427
"DF1",0.07,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,3,20,32,237,289,76,339,442,1445,6410,0.225429017160686,0.00109204368174727
"DF1",0.07,1,0,1,8,11,7,10,3,0,0,0,0,0,0,1,0,3,10,10,165,185,39,62,51,567,3099,0.18296224588577,0.0135527589545015
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,3,9,35,1045,0.0334928229665072,0
"DF1",0.07,0,0,0,0,4,4,4,1,0,0,0,8,0,3,0,3,9,15,2,167,81,55,82,50,488,1650,0.295757575757576,0.0163636363636364
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,42,28,12,16,15,118,1121,0.105263157894737,0.00178412132024978
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,14,3,3,25,51,1415,0.0360424028268551,0.00282685512367491
"DF1",0.07,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,29,13,6,7,18,78,1162,0.0671256454388985,0.00258175559380379
"DF1",0.07,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,1,2,3,79,47,21,29,43,235,1698,0.138398115429918,0.00588928150765607
"DF1",0.07,0,2,0,23,4,1,6,2,0,0,0,1,0,0,0,0,3,8,3,211,152,35,67,43,561,1903,0.294797687861272,0.0204939569101419
"DF1",0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,14,16,3,8,13,59,3320,0.0177710843373494,0.000602409638554217
"DF1",0.07,0,0,0,3,4,0,2,3,0,0,0,0,0,0,0,0,3,1,2,27,16,8,7,10,86,3006,0.0286094477711244,0.00399201596806387
"DF1",0.07,0,0,0,0,0,1,0,0,0,3,0,0,27,15,16,32,1,19,4,539,380,180,161,192,1570,3435,0.457059679767103,0.0273653566229985
"DF1",0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,8,1109,0.00721370604147881,0.000901713255184851
"DF1",0.07,0,1,2,3,3,6,1,5,0,1,0,27,21,5,14,8,3,5,2,153,185,40,105,70,660,2371,0.27836355967946,0.0409110080134964
"DF1",0.07,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,115,92,34,54,87,400,4256,0.093984962406015,0.000469924812030075
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,57,32,17,10,20,141,1677,0.0840787119856887,0.000596302921884317
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,2,3,24,1541,0.0155743024010383,0
"DF1",0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,18,18,26,7,28,108,1339,0.0806572068707991,0.00149365197908887
"DF1",0.07,1,0,0,0,1,0,2,2,0,0,0,1,0,1,0,1,2,57,1,125,79,124,99,553,1049,19826,0.0529103197821043,0.000453949359427015
"DF1",0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,19,30,9,1,9,74,883,0.0838052095130238,0.00113250283125708
