"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.2,0,40,1,97,135,34,29,32,368,1769,0.208027133973997,0.208027133973997
"DF1",0.2,0,0,0,1,0,0,0,2,3,927,0.00323624595469256,0.00323624595469256
"DF1",0.2,0,1,0,2,1,0,1,3,8,1084,0.00738007380073801,0.00738007380073801
"DF1",0.2,0,0,0,3,1,1,4,3,12,2425,0.00494845360824742,0.00494845360824742
"DF1",0.2,0,0,0,0,0,0,0,0,0,675,0,0
"DF1",0.2,0,0,0,0,1,0,1,0,2,746,0.00268096514745308,0.00268096514745308
"DF1",0.2,0,0,0,1,0,1,0,1,3,808,0.00371287128712871,0.00371287128712871
"DF1",0.2,0,0,1,4,5,1,6,4,21,4274,0.00491343004211511,0.00491343004211511
"DF1",0.2,0,0,0,0,1,1,0,1,3,698,0.00429799426934097,0.00429799426934097
"DF1",0.2,1,0,0,3,9,0,1,3,17,872,0.0194954128440367,0.0194954128440367
"DF1",0.2,0,0,0,0,3,0,1,0,4,965,0.00414507772020725,0.00414507772020725
"DF1",0.2,0,0,0,0,0,0,0,0,0,843,0,0
"DF1",0.2,0,0,1,3,3,1,2,1,11,1843,0.00596852957135106,0.00596852957135106
"DF1",0.2,0,0,0,4,0,1,2,6,13,6356,0.00204531151667716,0.00204531151667716
"DF1",0.2,0,0,0,1,1,0,1,7,10,1022,0.00978473581213307,0.00978473581213307
"DF1",0.2,0,0,0,5,0,0,2,1,8,1101,0.0072661217075386,0.0072661217075386
"DF1",0.2,0,1,0,0,0,1,0,2,4,1146,0.00349040139616056,0.00349040139616056
"DF1",0.2,0,0,0,0,0,0,0,1,1,1313,0.000761614623000762,0.000761614623000762
"DF1",0.2,0,0,0,1,0,0,0,1,2,1075,0.00186046511627907,0.00186046511627907
"DF1",0.2,0,0,0,0,2,0,0,0,2,639,0.00312989045383412,0.00312989045383412
"DF1",0.2,1,0,0,4,5,2,4,5,21,6195,0.00338983050847458,0.00338983050847458
"DF1",0.2,0,0,0,0,0,0,0,1,1,849,0.00117785630153121,0.00117785630153121
"DF1",0.2,0,0,0,0,0,0,0,3,3,1504,0.00199468085106383,0.00199468085106383
"DF1",0.2,0,1,0,7,3,1,2,4,18,2304,0.0078125,0.0078125
"DF1",0.2,0,0,0,0,0,0,2,4,6,2734,0.0021945866861741,0.0021945866861741
"DF1",0.2,1,0,2,6,9,0,4,4,26,2091,0.0124342419894787,0.0124342419894787
"DF1",0.2,0,0,0,4,11,7,5,24,51,3968,0.0128528225806452,0.0128528225806452
"DF1",0.2,2,5,1,28,60,4,34,26,160,692,0.23121387283237,0.23121387283237
"DF1",0.2,0,1,0,3,0,1,2,3,10,2271,0.00440334654337296,0.00440334654337296
"DF1",0.2,0,0,0,0,0,0,0,1,1,1062,0.000941619585687382,0.000941619585687382
"DF1",0.2,2,7,6,12,48,4,33,56,168,1150,0.146086956521739,0.146086956521739
"DF1",0.2,0,1,0,45,9,8,25,42,130,1249,0.104083266613291,0.104083266613291
"DF1",0.2,0,0,0,0,0,0,1,2,3,1391,0.00215672178289001,0.00215672178289001
"DF1",0.2,4,3,0,86,38,14,16,29,190,729,0.260631001371742,0.260631001371742
"DF1",0.2,0,1,0,0,2,1,0,1,5,839,0.00595947556615018,0.00595947556615018
"DF1",0.2,0,0,0,4,3,0,1,1,9,906,0.00993377483443709,0.00993377483443709
"DF1",0.2,5,9,7,103,122,25,65,65,401,1839,0.21805328983143,0.21805328983143
"DF1",0.2,0,0,0,2,3,0,5,4,14,3063,0.00457068233757754,0.00457068233757754
"DF1",0.2,1,0,2,42,46,35,36,40,202,642,0.314641744548287,0.314641744548287
"DF1",0.2,0,0,0,0,1,0,0,1,2,1100,0.00181818181818182,0.00181818181818182
"DF1",0.2,0,1,0,0,0,0,0,0,1,1440,0.000694444444444444,0.000694444444444444
"DF1",0.2,0,0,0,1,1,0,0,2,4,902,0.00443458980044346,0.00443458980044346
"DF1",0.2,1,0,0,0,0,0,0,0,1,1007,0.00099304865938431,0.00099304865938431
"DF1",0.2,3,6,5,185,56,7,103,101,466,1565,0.29776357827476,0.29776357827476
"DF1",0.2,0,0,0,6,4,0,4,3,17,3028,0.00561426684280053,0.00561426684280053
"DF1",0.2,1,0,0,3,4,4,4,6,22,4366,0.00503893724232707,0.00503893724232707
"DF1",0.2,0,0,0,2,2,0,1,2,7,1757,0.00398406374501992,0.00398406374501992
"DF1",0.2,0,0,0,0,0,0,1,1,2,844,0.0023696682464455,0.0023696682464455
"DF1",0.2,8,15,15,179,284,146,139,241,1027,3142,0.326861871419478,0.326861871419478
"DF1",0.2,0,0,0,0,1,0,1,0,2,786,0.00254452926208651,0.00254452926208651
"DF1",0.2,0,0,0,1,0,0,1,1,3,1094,0.00274223034734918,0.00274223034734918
"DF1",0.2,0,0,1,1,0,0,0,1,3,1161,0.00258397932816537,0.00258397932816537
"DF1",0.2,8,23,7,150,151,89,5,42,475,7190,0.0660639777468707,0.0660639777468707
"DF1",0.2,0,0,1,2,1,0,0,0,4,1634,0.00244798041615667,0.00244798041615667
"DF1",0.2,0,0,0,0,2,0,0,0,2,929,0.00215285252960172,0.00215285252960172
"DF1",0.2,0,0,0,0,0,0,0,2,2,725,0.00275862068965517,0.00275862068965517
"DF1",0.2,0,0,0,1,0,0,2,0,3,838,0.0035799522673031,0.0035799522673031
"DF1",0.2,18,18,18,111,121,70,164,90,610,1957,0.31170158405723,0.31170158405723
"DF1",0.2,0,0,0,2,0,1,1,2,6,2224,0.00269784172661871,0.00269784172661871
"DF1",0.2,0,0,0,1,0,0,1,0,2,820,0.0024390243902439,0.0024390243902439
"DF1",0.2,0,0,0,3,0,0,0,0,3,1070,0.00280373831775701,0.00280373831775701
"DF1",0.2,0,0,0,0,0,0,0,1,1,1286,0.000777604976671851,0.000777604976671851
"DF1",0.2,0,1,0,0,0,0,0,0,1,651,0.00153609831029186,0.00153609831029186
"DF1",0.2,0,0,1,3,0,0,0,0,4,1479,0.00270453008789723,0.00270453008789723
"DF1",0.2,0,0,0,2,1,0,1,1,5,1594,0.00313676286072773,0.00313676286072773
"DF1",0.2,0,1,0,0,2,1,1,0,5,1097,0.00455788514129444,0.00455788514129444
"DF1",0.2,0,0,1,1,0,0,1,2,5,626,0.00798722044728434,0.00798722044728434
"DF1",0.2,4,8,7,287,168,52,128,160,814,3141,0.259153135943967,0.259153135943967
"DF1",0.2,0,0,1,3,1,0,0,3,8,1675,0.00477611940298507,0.00477611940298507
"DF1",0.2,1,0,0,3,1,1,0,3,9,1013,0.00888450148075025,0.00888450148075025
"DF1",0.2,0,0,0,2,0,3,0,1,6,1108,0.00541516245487365,0.00541516245487365
"DF1",0.2,3,2,1,34,13,11,6,30,100,779,0.128369704749679,0.128369704749679
"DF1",0.2,0,0,0,0,0,0,0,2,2,895,0.00223463687150838,0.00223463687150838
"DF1",0.2,0,0,0,0,0,0,1,0,1,1462,0.000683994528043776,0.000683994528043776
"DF1",0.2,0,0,0,0,0,0,0,0,0,1477,0,0
"DF1",0.2,0,0,0,2,0,0,1,0,3,1844,0.00162689804772234,0.00162689804772234
"DF1",0.2,0,0,0,0,0,0,0,1,1,931,0.00107411385606874,0.00107411385606874
"DF1",0.2,0,0,0,0,0,1,0,0,1,620,0.00161290322580645,0.00161290322580645
"DF1",0.2,0,0,1,0,1,0,1,0,3,1403,0.00213827512473272,0.00213827512473272
"DF1",0.2,5,0,3,68,17,7,21,13,134,994,0.134808853118712,0.134808853118712
"DF1",0.2,0,0,0,1,1,1,0,2,5,989,0.00505561172901921,0.00505561172901921
"DF1",0.2,1,1,0,3,6,0,11,7,29,5691,0.00509576524336672,0.00509576524336672
"DF1",0.2,0,0,0,2,1,0,1,0,4,827,0.00483675937122128,0.00483675937122128
"DF1",0.2,0,0,0,1,2,0,0,0,3,1273,0.002356637863315,0.002356637863315
"DF1",0.2,2,11,8,36,106,26,62,30,281,875,0.321142857142857,0.321142857142857
"DF1",0.2,0,0,0,1,1,1,2,2,7,933,0.007502679528403,0.007502679528403
"DF1",0.6,0,6,3,201,19,6,40,41,316,1363,0.231841526045488,0.231841526045488
"DF1",0.6,0,0,1,2,4,0,2,2,11,577,0.0190641247833622,0.0190641247833622
"DF1",0.6,0,2,2,23,13,8,14,27,89,1018,0.087426326129666,0.087426326129666
"DF1",0.6,0,1,0,5,2,0,0,4,12,1096,0.0109489051094891,0.0109489051094891
"DF1",0.6,0,0,0,3,1,1,5,4,14,208,0.0673076923076923,0.0673076923076923
"DF1",0.6,0,0,0,14,3,3,4,15,39,155,0.251612903225806,0.251612903225806
"DF1",0.6,0,1,0,14,5,3,9,5,37,187,0.197860962566845,0.197860962566845
"DF1",0.6,0,0,1,3,2,0,4,3,13,291,0.0446735395189003,0.0446735395189003
"DF1",0.6,0,0,0,14,6,1,1,7,29,140,0.207142857142857,0.207142857142857
"DF1",0.6,0,0,0,9,3,3,4,3,22,177,0.124293785310734,0.124293785310734
"DF1",0.6,1,7,10,78,98,44,111,206,555,2752,0.201671511627907,0.201671511627907
"DF1",0.6,1,1,1,14,4,6,10,22,59,462,0.127705627705628,0.127705627705628
"DF1",0.6,1,1,2,8,7,4,7,10,40,187,0.213903743315508,0.213903743315508
"DF1",0.6,0,0,0,1,0,0,2,0,3,149,0.0201342281879195,0.0201342281879195
"DF1",0.6,0,0,0,1,1,0,0,3,5,417,0.0119904076738609,0.0119904076738609
"DF1",0.6,1,3,0,106,45,7,14,47,223,1046,0.213193116634799,0.213193116634799
"DF1",0.6,0,0,0,11,4,3,5,13,36,274,0.131386861313869,0.131386861313869
"DF1",0.6,0,0,1,15,6,0,4,11,37,183,0.202185792349727,0.202185792349727
"DF1",0.6,0,0,0,4,0,1,2,2,9,254,0.0354330708661417,0.0354330708661417
"DF1",0.6,0,4,5,33,21,7,23,24,117,566,0.206713780918728,0.206713780918728
"DF1",0.6,1,1,0,4,6,1,7,4,24,1046,0.0229445506692161,0.0229445506692161
"DF1",0.6,0,3,0,7,3,1,4,6,24,146,0.164383561643836,0.164383561643836
"DF1",0.6,0,2,0,5,2,0,7,10,26,171,0.152046783625731,0.152046783625731
"DF1",0.6,0,1,0,0,0,0,0,0,1,157,0.00636942675159236,0.00636942675159236
"DF1",0.6,1,0,0,4,5,1,5,6,22,1218,0.0180623973727422,0.0180623973727422
"DF1",0.6,3,15,3,87,60,31,49,91,339,1530,0.22156862745098,0.22156862745098
"DF1",0.6,0,0,0,1,3,1,1,0,6,135,0.0444444444444444,0.0444444444444444
"DF1",0.6,0,0,0,9,2,1,0,1,13,288,0.0451388888888889,0.0451388888888889
"DF1",0.6,3,0,0,3,2,3,4,7,22,147,0.149659863945578,0.149659863945578
"DF1",0.6,0,0,0,1,0,1,0,1,3,311,0.00964630225080386,0.00964630225080386
"DF1",0.6,0,0,0,8,4,2,1,7,22,137,0.160583941605839,0.160583941605839
"DF1",0.6,0,0,0,1,1,1,0,3,6,202,0.0297029702970297,0.0297029702970297
"DF1",0.6,1,5,0,89,37,6,35,35,208,350,0.594285714285714,0.594285714285714
"DF1",0.6,0,1,0,9,3,5,3,8,29,2577,0.0112533954210322,0.0112533954210322
"DF1",0.6,0,1,1,1,1,1,1,2,8,354,0.0225988700564972,0.0225988700564972
"DF1",0.6,0,0,1,13,2,5,6,4,31,154,0.201298701298701,0.201298701298701
"DF1",0.6,0,3,0,40,14,5,9,21,92,301,0.305647840531561,0.305647840531561
"DF1",0.6,0,0,1,0,0,0,0,2,3,198,0.0151515151515152,0.0151515151515152
"DF1",0.6,0,0,0,13,1,3,5,9,31,182,0.17032967032967,0.17032967032967
"DF1",0.6,3,2,2,10,36,7,15,33,108,393,0.274809160305344,0.274809160305344
"DF1",0.6,0,0,0,5,1,0,3,4,13,143,0.0909090909090909,0.0909090909090909
"DF1",0.6,6,12,7,77,82,35,64,137,420,1466,0.286493860845839,0.286493860845839
"DF1",0.6,0,2,0,12,6,4,3,3,30,288,0.104166666666667,0.104166666666667
"DF1",0.6,0,0,1,7,3,3,5,9,28,853,0.0328253223915592,0.0328253223915592
"DF1",0.6,0,0,0,6,0,0,3,2,11,353,0.0311614730878187,0.0311614730878187
"DF1",0.6,1,2,1,17,13,3,16,19,72,240,0.3,0.3
"DF1",0.6,0,0,0,1,9,1,1,2,14,416,0.0336538461538462,0.0336538461538462
"DF1",0.6,0,0,0,1,1,0,0,0,2,435,0.00459770114942529,0.00459770114942529
"DF1",0.6,0,7,1,45,54,12,28,17,164,684,0.239766081871345,0.239766081871345
"DF1",0.6,0,0,0,4,2,0,1,3,10,225,0.0444444444444444,0.0444444444444444
"DF1",0.6,0,0,0,8,8,2,6,9,33,250,0.132,0.132
"DF1",0.6,0,0,0,2,2,2,1,0,7,275,0.0254545454545455,0.0254545454545455
"DF1",0.6,1,6,4,46,29,2,3,22,113,872,0.129587155963303,0.129587155963303
"DF1",0.6,0,0,0,13,8,2,5,11,39,144,0.270833333333333,0.270833333333333
"DF1",0.6,1,1,1,22,16,10,11,4,66,249,0.265060240963855,0.265060240963855
"DF1",0.6,0,1,0,5,4,1,5,12,28,144,0.194444444444444,0.194444444444444
"DF1",0.6,0,0,0,4,3,4,0,2,13,144,0.0902777777777778,0.0902777777777778
"DF1",0.6,0,0,0,2,3,3,0,1,9,1010,0.00891089108910891,0.00891089108910891
"DF1",0.6,0,0,0,9,1,3,6,10,29,150,0.193333333333333,0.193333333333333
"DF1",0.6,0,0,1,9,5,5,6,8,34,163,0.208588957055215,0.208588957055215
"DF1",0.6,0,0,0,0,3,0,1,0,4,730,0.00547945205479452,0.00547945205479452
"DF1",0.6,3,14,2,253,65,42,73,47,499,1247,0.400160384923817,0.400160384923817
"DF1",0.6,0,0,0,0,5,0,5,1,11,147,0.0748299319727891,0.0748299319727891
"DF1",0.6,0,5,3,32,46,16,54,105,261,1377,0.189542483660131,0.189542483660131
"DF1",0.6,1,15,6,108,130,54,111,82,507,1859,0.272727272727273,0.272727272727273
"DF1",0.6,0,0,0,3,7,2,6,6,24,137,0.175182481751825,0.175182481751825
"DF1",0.6,0,0,0,2,0,1,2,1,6,162,0.037037037037037,0.037037037037037
"DF1",0.6,1,1,4,7,7,1,15,14,50,236,0.211864406779661,0.211864406779661
"DF1",0.6,2,2,0,2,0,0,1,1,8,863,0.00926998841251448,0.00926998841251448
"DF1",0.6,0,0,1,1,0,0,0,3,5,151,0.033112582781457,0.033112582781457
"DF1",0.6,0,2,2,3,2,1,3,3,16,154,0.103896103896104,0.103896103896104
"DF1",0.6,0,2,2,7,11,7,4,4,37,830,0.0445783132530121,0.0445783132530121
"DF1",0.6,0,0,0,4,0,1,3,0,8,324,0.0246913580246914,0.0246913580246914
"DF1",0.6,1,0,0,12,13,4,5,13,48,159,0.30188679245283,0.30188679245283
"DF1",0.6,1,1,0,5,4,2,1,4,18,178,0.101123595505618,0.101123595505618
"DF1",0.6,0,2,0,5,3,1,3,7,21,997,0.0210631895687061,0.0210631895687061
"DF1",0.6,1,3,4,82,25,5,20,39,179,542,0.330258302583026,0.330258302583026
"DF1",0.6,0,0,1,4,3,2,3,5,18,170,0.105882352941176,0.105882352941176
"DF1",0.6,0,5,0,17,17,7,22,48,116,670,0.173134328358209,0.173134328358209
"DF1",0.6,1,0,1,7,2,1,4,6,22,153,0.143790849673203,0.143790849673203
"DF1",0.6,0,0,0,1,2,3,1,3,10,964,0.0103734439834025,0.0103734439834025
"DF1",0.6,0,0,0,3,3,2,5,10,23,137,0.167883211678832,0.167883211678832
"DF1",0.6,0,0,1,9,3,1,0,4,18,134,0.134328358208955,0.134328358208955
"DF1",0.6,0,0,0,4,1,0,0,0,5,134,0.0373134328358209,0.0373134328358209
"DF1",0.6,0,1,2,6,2,2,5,4,22,159,0.138364779874214,0.138364779874214
"DF1",0.6,0,0,0,4,3,0,1,2,10,174,0.0574712643678161,0.0574712643678161
"DF1",0.6,0,1,0,7,7,3,2,4,24,156,0.153846153846154,0.153846153846154
"DF1",0.6,0,0,0,7,6,4,4,5,26,162,0.160493827160494,0.160493827160494
"DF1",0.6,0,0,0,7,0,0,2,2,11,399,0.0275689223057644,0.0275689223057644
"DF1",0.6,0,0,0,6,8,2,2,2,20,642,0.0311526479750779,0.0311526479750779
"DF1",0.6,1,1,0,9,3,5,1,11,31,368,0.0842391304347826,0.0842391304347826
"DF1",0.6,1,1,0,28,20,2,9,10,71,214,0.331775700934579,0.331775700934579
"DF1",0.6,1,1,0,63,21,8,29,15,138,264,0.522727272727273,0.522727272727273
"DF1",0.6,0,1,0,5,8,4,3,9,30,162,0.185185185185185,0.185185185185185
"DF1",0.6,0,1,0,5,1,0,2,7,16,149,0.10738255033557,0.10738255033557
"DF1",0.6,0,0,0,8,3,5,7,8,31,2364,0.0131133671742809,0.0131133671742809
"DF1",0.6,0,0,0,1,0,3,0,4,8,628,0.0127388535031847,0.0127388535031847
"DF1",0.6,0,0,0,4,1,1,1,2,9,291,0.0309278350515464,0.0309278350515464
"DF1",0.6,0,0,0,1,1,1,0,5,8,565,0.0141592920353982,0.0141592920353982
"DF1",0.6,1,1,1,10,2,2,3,2,22,149,0.147651006711409,0.147651006711409
"DF1",0.6,0,0,0,1,2,3,3,3,12,986,0.0121703853955375,0.0121703853955375
"DF1",0.6,0,0,0,1,0,0,0,0,1,361,0.00277008310249307,0.00277008310249307
"DF1",0.6,0,0,1,7,2,3,5,17,35,149,0.23489932885906,0.23489932885906
"DF1",0.6,0,0,0,10,4,2,1,3,20,144,0.138888888888889,0.138888888888889
"DF1",0.6,3,4,2,20,6,10,14,11,70,257,0.272373540856031,0.272373540856031
"DF1",0.6,0,0,0,23,3,3,2,1,32,171,0.187134502923977,0.187134502923977
"DF1",0.6,3,3,7,53,73,11,7,24,181,897,0.201783723522854,0.201783723522854
"DF1",0.6,0,0,0,4,3,0,3,5,15,1121,0.0133809099018733,0.0133809099018733
"DF1",0.6,0,1,1,17,10,5,11,15,60,5118,0.0117233294255569,0.0117233294255569
"DF1",0.6,0,0,0,3,0,2,2,2,9,866,0.0103926096997691,0.0103926096997691
"DF1",0.6,3,5,1,28,25,8,5,21,96,1034,0.0928433268858801,0.0928433268858801
"DF1",0.6,0,0,1,1,7,3,2,4,18,1628,0.0110565110565111,0.0110565110565111
"DF1",0.6,0,10,0,20,15,11,12,16,84,257,0.326848249027237,0.326848249027237
"DF1",0.6,0,0,0,7,5,1,6,7,26,142,0.183098591549296,0.183098591549296
"DF1",0.6,0,0,0,6,4,1,4,5,20,1520,0.0131578947368421,0.0131578947368421
"DF1",0.6,2,1,0,12,16,7,8,20,66,374,0.176470588235294,0.176470588235294
"DF1",0.6,0,0,0,3,0,1,2,2,8,456,0.0175438596491228,0.0175438596491228
"DF1",0.6,0,2,1,51,16,3,14,14,101,220,0.459090909090909,0.459090909090909
"DF1",0.6,1,3,0,3,3,2,8,8,28,142,0.197183098591549,0.197183098591549
"DF1",0.6,0,0,0,1,0,0,0,1,2,237,0.00843881856540084,0.00843881856540084
"DF1",0.6,0,0,0,2,1,2,1,0,6,183,0.0327868852459016,0.0327868852459016
"DF1",0.6,2,3,5,129,81,28,78,100,426,23986,0.0177603602101226,0.0177603602101226
"DF1",0.6,0,0,0,1,0,0,1,3,5,370,0.0135135135135135,0.0135135135135135
"DF1",0.6,0,0,0,14,2,1,3,6,26,438,0.0593607305936073,0.0593607305936073
"DF1",0.6,0,0,0,0,0,0,0,0,0,151,0,0
"DF1",0.6,0,0,0,4,1,1,0,0,6,820,0.00731707317073171,0.00731707317073171
"DF1",0.6,12,26,9,51,117,67,156,166,604,3242,0.186304750154226,0.186304750154226
"DF1",0.6,0,0,0,9,3,4,3,8,27,284,0.0950704225352113,0.0950704225352113
"DF1",0.6,1,10,1,71,35,14,32,47,211,431,0.489559164733179,0.489559164733179
"DF1",0.6,0,0,0,7,11,2,1,6,27,174,0.155172413793103,0.155172413793103
"DF1",0.6,1,2,0,20,7,9,5,3,47,545,0.0862385321100917,0.0862385321100917
"DF1",0.6,0,0,0,3,0,3,2,6,14,143,0.0979020979020979,0.0979020979020979
"DF1",0.6,0,0,0,14,4,3,8,13,42,3046,0.0137885751805647,0.0137885751805647
"DF1",0.6,0,0,0,14,7,8,7,7,43,2879,0.0149357415769364,0.0149357415769364
"DF1",0.6,0,0,0,1,1,0,0,3,5,365,0.0136986301369863,0.0136986301369863
"DF1",0.6,0,0,1,3,1,2,0,1,8,141,0.0567375886524823,0.0567375886524823
"DF1",0.6,0,0,1,2,4,2,3,3,15,834,0.0179856115107914,0.0179856115107914
"DF1",0.6,0,0,0,4,5,0,3,3,15,713,0.0210378681626928,0.0210378681626928
"DF1",0.6,0,1,0,7,17,0,6,9,40,1279,0.0312744331508991,0.0312744331508991
"DF1",0.6,0,1,2,12,18,5,13,3,54,134,0.402985074626866,0.402985074626866
"DF1",0.6,2,2,0,58,38,6,26,44,176,819,0.214896214896215,0.214896214896215
"DF1",0.6,0,1,1,10,1,2,12,11,38,163,0.233128834355828,0.233128834355828
"DF1",0.6,0,0,0,3,0,3,2,3,11,848,0.0129716981132075,0.0129716981132075
"DF1",0.6,0,0,0,1,0,0,0,1,2,678,0.00294985250737463,0.00294985250737463
"DF1",0.6,11,20,14,132,212,27,101,191,708,6040,0.117218543046358,0.117218543046358
"DF1",0.6,0,0,0,4,1,0,1,4,10,262,0.0381679389312977,0.0381679389312977
"DF1",0.6,0,0,1,8,5,3,1,4,22,136,0.161764705882353,0.161764705882353
"DF1",0.6,6,8,3,42,34,14,23,25,155,694,0.223342939481268,0.223342939481268
"DF1",0.6,3,9,6,61,32,19,42,70,242,2254,0.107364685004437,0.107364685004437
"DF1",0.6,0,0,0,3,0,0,0,2,5,222,0.0225225225225225,0.0225225225225225
"DF1",0.6,1,4,3,41,32,12,15,56,164,7484,0.0219134152859433,0.0219134152859433
"DF1",0.6,0,1,0,87,11,2,2,7,110,245,0.448979591836735,0.448979591836735
"DF1",0.6,0,0,0,1,2,0,1,0,4,354,0.0112994350282486,0.0112994350282486
"DF1",0.6,0,0,1,10,20,6,5,8,50,616,0.0811688311688312,0.0811688311688312
"DF1",0.6,7,4,5,33,19,17,39,52,176,1426,0.123422159887798,0.123422159887798
"DF1",0.6,1,1,0,8,1,2,5,1,19,153,0.124183006535948,0.124183006535948
"DF1",0.6,0,0,0,2,3,0,1,3,9,162,0.0555555555555556,0.0555555555555556
"DF1",0.6,0,1,0,9,1,2,7,2,22,148,0.148648648648649,0.148648648648649
"DF1",0.6,0,0,0,1,1,1,0,3,6,942,0.00636942675159236,0.00636942675159236
"DF1",0.6,0,3,1,10,5,5,12,16,52,291,0.178694158075601,0.178694158075601
"DF1",0.6,1,0,0,7,4,1,1,7,21,169,0.124260355029586,0.124260355029586
"DF1",0.6,0,0,0,7,5,5,4,5,26,154,0.168831168831169,0.168831168831169
"DF1",0.6,0,0,0,1,3,0,2,3,9,598,0.0150501672240803,0.0150501672240803
"DF1",0.6,1,1,0,8,1,1,4,12,28,160,0.175,0.175
"DF1",0.6,0,1,0,9,1,1,1,3,16,134,0.119402985074627,0.119402985074627
"DF1",0.6,0,1,0,5,3,2,5,6,22,142,0.154929577464789,0.154929577464789
"DF1",0.6,0,2,1,22,13,7,20,23,88,444,0.198198198198198,0.198198198198198
"DF1",0.6,0,0,1,10,3,8,3,10,35,282,0.124113475177305,0.124113475177305
"DF1",0.6,0,0,0,0,0,1,1,2,4,272,0.0147058823529412,0.0147058823529412
"DF1",0.6,0,1,2,5,8,2,10,7,35,159,0.220125786163522,0.220125786163522
"DF1",0.6,0,0,0,0,2,0,2,0,4,304,0.0131578947368421,0.0131578947368421
"DF1",0.6,0,0,0,1,1,1,1,0,4,177,0.0225988700564972,0.0225988700564972
"DF1",0.6,0,0,0,21,8,1,9,7,46,172,0.267441860465116,0.267441860465116
"DF1",0.6,0,0,1,19,6,0,6,6,38,143,0.265734265734266,0.265734265734266
"DF1",0.6,0,0,0,10,2,2,4,3,21,139,0.151079136690647,0.151079136690647
"DF1",0.6,0,2,0,9,1,2,1,15,30,669,0.0448430493273543,0.0448430493273543
"DF1",0.6,0,1,0,4,6,2,3,10,26,151,0.172185430463576,0.172185430463576
"DF1",0.6,1,2,0,13,16,3,4,3,42,168,0.25,0.25
"DF1",0.6,0,1,0,37,14,16,14,15,97,270,0.359259259259259,0.359259259259259
"DF1",0.6,1,0,0,1,1,0,0,0,3,437,0.0068649885583524,0.0068649885583524
"DF1",0.6,0,1,1,3,0,1,6,3,15,646,0.0232198142414861,0.0232198142414861
"DF1",0.6,0,0,0,11,5,5,5,9,35,155,0.225806451612903,0.225806451612903
"DF1",0.6,0,0,0,2,0,2,3,1,8,261,0.0306513409961686,0.0306513409961686
"DF1",0.6,0,0,0,12,1,5,8,15,41,2205,0.01859410430839,0.01859410430839
"DF1",0.6,0,0,0,1,0,0,2,3,6,389,0.0154241645244216,0.0154241645244216
"DF1",0.6,2,7,7,42,16,6,8,5,93,328,0.283536585365854,0.283536585365854
"DF1",0.6,1,3,1,10,11,3,12,22,63,174,0.362068965517241,0.362068965517241
"DF1",0.6,0,0,0,0,0,1,0,0,1,171,0.00584795321637427,0.00584795321637427
"DF1",0.6,0,0,0,4,2,1,0,1,8,894,0.00894854586129754,0.00894854586129754
"DF1",0.6,1,1,1,5,6,1,4,4,23,139,0.165467625899281,0.165467625899281
"DF1",0.6,0,0,0,1,0,1,0,2,4,253,0.0158102766798419,0.0158102766798419
"DF1",0.6,0,0,0,5,3,0,2,4,14,1908,0.00733752620545073,0.00733752620545073
"DF1",0.6,7,16,5,171,101,15,82,104,501,2991,0.167502507522568,0.167502507522568
"DF1",0.6,1,0,0,11,7,4,9,7,39,178,0.219101123595506,0.219101123595506
"DF1",0.6,0,2,0,6,4,5,6,9,32,149,0.214765100671141,0.214765100671141
"DF1",0.6,0,0,1,10,7,3,2,7,30,154,0.194805194805195,0.194805194805195
"DF1",0.6,4,2,5,28,5,0,5,1,50,479,0.104384133611691,0.104384133611691
"DF1",0.6,0,1,0,9,9,1,5,6,31,162,0.191358024691358,0.191358024691358
"DF1",0.6,0,0,0,4,3,2,6,2,17,197,0.0862944162436548,0.0862944162436548
"DF1",0.6,0,0,0,0,2,0,1,0,3,253,0.0118577075098814,0.0118577075098814
"DF1",0.6,2,0,0,11,7,3,2,14,39,546,0.0714285714285714,0.0714285714285714
"DF1",0.6,0,1,0,41,12,3,10,12,79,325,0.243076923076923,0.243076923076923
"DF1",0.6,3,4,2,25,27,15,10,33,119,1266,0.0939968404423381,0.0939968404423381
"DF1",0.6,1,1,1,61,9,9,25,23,130,436,0.298165137614679,0.298165137614679
"DF1",0.6,1,0,0,4,6,2,5,8,26,188,0.138297872340426,0.138297872340426
"DF1",0.6,1,0,0,0,0,2,2,2,7,161,0.0434782608695652,0.0434782608695652
"DF1",0.6,0,0,0,10,11,4,8,17,50,261,0.191570881226054,0.191570881226054
"DF1",0.6,0,0,0,1,2,0,2,3,8,164,0.0487804878048781,0.0487804878048781
"DF1",0.6,7,6,5,110,103,8,61,65,365,918,0.39760348583878,0.39760348583878
"DF1",0.6,4,7,2,90,44,21,37,92,297,579,0.512953367875648,0.512953367875648
"DF1",0.6,0,0,0,3,3,2,2,5,15,295,0.0508474576271186,0.0508474576271186
"DF1",0.6,0,0,0,1,1,0,0,3,5,195,0.0256410256410256,0.0256410256410256
"DF1",0.6,0,0,0,0,0,0,2,1,3,243,0.0123456790123457,0.0123456790123457
"DF1",0.6,0,1,1,142,82,8,38,25,297,813,0.365313653136531,0.365313653136531
"DF1",0.6,0,0,0,1,0,0,0,1,2,311,0.00643086816720257,0.00643086816720257
